Serial,ElevationAngle,Azimuth
20240229084017,30.43,131.74
20240229085017,32.47,134.08
20240229090017,34.48,136.42
20240229091017,36.45,138.77
20240229092017,38.38,141.11
20240229093017,40.27,143.45
20240229094017,42.11,145.79
20240229095017,43.9,148.14
20240229100017,45.62,150.48
20240229101017,47.27,152.82
20240229102017,48.85,155.17
20240229103017,50.34,157.51
20240229104017,51.73,159.85
20240229105017,53.01,162.19
20240229110017,54.17,164.54
20240229111017,55.2,166.88
20240229112017,56.09,169.22
20240229113017,56.82,171.57
20240229114017,57.38,173.91
20240229115017,57.76,176.25
20240229120017,57.97,178.59
20240229121017,57.99,180.94
20240229122017,57.82,183.28
20240229123017,57.47,185.62
20240229124017,56.94,187.97
20240229125017,56.25,190.31
20240229130017,55.39,192.65
20240229131017,54.39,194.99
20240229132017,53.25,197.34
20240229133017,51.99,199.68
20240229134017,50.62,202.02
20240229135017,49.15,204.37
20240229140017,47.6,206.71
20240229141017,45.96,209.05
20240229142017,44.25,211.39
20240229143017,42.47,213.74
20240229144017,40.64,216.08
20240229145017,38.76,218.42
20240229150017,36.84,220.77
20240229151017,34.87,223.11
20240229152017,32.87,225.45
20240229153017,30.84,227.79
20240229154017,28.78,230.14
20240229155017,26.69,232.48
20240229160017,24.58,234.82
20240229161017,22.45,237.17
20240229162017,20.3,239.51
20240229163017,18.14,241.85
20240229164017,15.95,244.19
20240229165017,13.76,246.54
20240229170017,11.55,248.88
20240229171017,9.33,251.22
20240229172017,7.1,253.57
20240229173017,4.87,255.91
20240229174017,2.62,258.25
20240229175017,0.37,260.59
20240301062017,0.32,98.94
20240301063017,2.58,101.28
20240301064017,4.84,103.62
20240301065017,7.08,105.97
20240301070017,9.32,108.31
20240301071017,11.55,110.65
20240301072017,13.77,112.99
20240301073017,15.98,115.34
20240301074017,18.17,117.68
20240301075017,20.36,120.02
20240301080017,22.52,122.37
20240301081017,24.67,124.71
20240301082017,26.8,127.05
20240301083017,28.9,129.39
20240301084017,30.99,131.74
20240301085017,33.04,134.08
20240301090017,35.07,136.42
20240301091017,37.06,138.77
20240301092017,39.01,141.11
20240301093017,40.92,143.45
20240301094017,42.79,145.79
20240301095017,44.6,148.14
20240301100017,46.35,150.48
20240301101017,48.03,152.82
20240301102017,49.63,155.17
20240301103017,51.15,157.51
20240301104017,52.57,159.85
20240301105017,53.88,162.19
20240301110017,55.07,164.54
20240301111017,56.12,166.88
20240301112017,57.03,169.22
20240301113017,57.78,171.57
20240301114017,58.36,173.91
20240301115017,58.76,176.25
20240301120017,58.97,178.59
20240301121017,58.98,180.94
20240301122017,58.81,183.28
20240301123017,58.45,185.62
20240301124017,57.91,187.97
20240301125017,57.19,190.31
20240301130017,56.32,192.65
20240301131017,55.29,194.99
20240301132017,54.13,197.34
20240301133017,52.84,199.68
20240301134017,51.44,202.02
20240301135017,49.94,204.37
20240301140017,48.35,206.71
20240301141017,46.69,209.05
20240301142017,44.95,211.39
20240301143017,43.15,213.74
20240301144017,41.3,216.08
20240301145017,39.4,218.42
20240301150017,37.45,220.77
20240301151017,35.47,223.11
20240301152017,33.45,225.45
20240301153017,31.4,227.79
20240301154017,29.32,230.14
20240301155017,27.22,232.48
20240301160017,25.1,234.82
20240301161017,22.95,237.17
20240301162017,20.79,239.51
20240301163017,18.61,241.85
20240301164017,16.42,244.19
20240301165017,14.21,246.54
20240301170017,12.0,248.88
20240301171017,9.77,251.22
20240301172017,7.53,253.57
20240301173017,5.29,255.91
20240301174017,3.04,258.25
20240301175017,0.78,260.59
20240302062017,0.32,98.18
20240302063017,2.58,100.55
20240302064017,4.84,102.91
20240302065017,7.08,105.28
20240302070017,9.32,107.64
20240302071017,11.55,110.01
20240302072017,13.77,112.37
20240302073017,15.98,114.74
20240302074017,18.17,117.1
20240302075017,20.36,119.46
20240302080017,22.52,121.83
20240302081017,24.67,124.19
20240302082017,26.8,126.56
20240302083017,28.9,128.92
20240302084017,30.99,131.29
20240302085017,33.04,133.65
20240302090017,35.07,136.02
20240302091017,37.06,138.38
20240302092017,39.01,140.75
20240302093017,40.92,143.11
20240302094017,42.79,145.48
20240302095017,44.6,147.84
20240302100017,46.35,150.21
20240302101017,48.03,152.57
20240302102017,49.63,154.93
20240302103017,51.15,157.3
20240302104017,52.57,159.66
20240302105017,53.88,162.03
20240302110017,55.07,164.39
20240302111017,56.12,166.76
20240302112017,57.03,169.12
20240302113017,57.78,171.49
20240302114017,58.36,173.85
20240302115017,58.76,176.22
20240302120017,58.97,178.58
20240302121017,58.98,180.95
20240302122017,58.81,183.31
20240302123017,58.45,185.68
20240302124017,57.91,188.04
20240302125017,57.19,190.4
20240302130017,56.32,192.77
20240302131017,55.29,195.13
20240302132017,54.13,197.5
20240302133017,52.84,199.86
20240302134017,51.44,202.23
20240302135017,49.94,204.59
20240302140017,48.35,206.96
20240302141017,46.69,209.32
20240302142017,44.95,211.69
20240302143017,43.15,214.05
20240302144017,41.3,216.42
20240302145017,39.4,218.78
20240302150017,37.45,221.15
20240302151017,35.47,223.51
20240302152017,33.45,225.87
20240302153017,31.4,228.24
20240302154017,29.32,230.6
20240302155017,27.22,232.97
20240302160017,25.1,235.33
20240302161017,22.95,237.7
20240302162017,20.79,240.06
20240302163017,18.61,242.43
20240302164017,16.42,244.79
20240302165017,14.21,247.16
20240302170017,12.0,249.52
20240302171017,9.77,251.89
20240302172017,7.53,254.25
20240302173017,5.29,256.62
20240302174017,3.04,258.98
20240302175017,0.78,261.34
20240303062017,0.55,98.42
20240303063017,2.81,100.78
20240303064017,5.06,103.14
20240303065017,7.31,105.5
20240303070017,9.55,107.86
20240303071017,11.78,110.22
20240303072017,13.99,112.58
20240303073017,16.2,114.95
20240303074017,18.39,117.31
20240303075017,20.57,119.67
20240303080017,22.74,122.03
20240303081017,24.88,124.39
20240303082017,27.01,126.75
20240303083017,29.11,129.11
20240303084017,31.19,131.48
20240303085017,33.25,133.84
20240303090017,35.27,136.2
20240303091017,37.26,138.56
20240303092017,39.21,140.92
20240303093017,41.11,143.28
20240303094017,42.97,145.64
20240303095017,44.78,148.0
20240303100017,46.52,150.37
20240303101017,48.19,152.73
20240303102017,49.79,155.09
20240303103017,51.29,157.45
20240303104017,52.7,159.81
20240303105017,54.0,162.17
20240303110017,55.18,164.53
20240303111017,56.22,166.89
20240303112017,57.11,169.26
20240303113017,57.85,171.62
20240303114017,58.41,173.98
20240303115017,58.78,176.34
20240303120017,58.98,178.7
20240303121017,58.98,181.06
20240303122017,58.78,183.42
20240303123017,58.41,185.79
20240303124017,57.85,188.15
20240303125017,57.11,190.51
20240303130017,56.22,192.87
20240303131017,55.18,195.23
20240303132017,54.0,197.59
20240303133017,52.7,199.95
20240303134017,51.29,202.31
20240303135017,49.79,204.68
20240303140017,48.19,207.04
20240303141017,46.52,209.4
20240303142017,44.78,211.76
20240303143017,42.97,214.12
20240303144017,41.11,216.48
20240303145017,39.21,218.84
20240303150017,37.26,221.2
20240303151017,35.27,223.57
20240303152017,33.25,225.93
20240303153017,31.19,228.29
20240303154017,29.11,230.65
20240303155017,27.01,233.01
20240303160017,24.88,235.37
20240303161017,22.74,237.73
20240303162017,20.57,240.1
20240303163017,18.39,242.46
20240303164017,16.2,244.82
20240303165017,13.99,247.18
20240303170017,11.78,249.54
20240303171017,9.55,251.9
20240303172017,7.31,254.26
20240303173017,5.06,256.62
20240303174017,2.81,258.99
20240303175017,0.55,261.35
20240304062017,0.96,98.66
20240304063017,3.23,101.03
20240304064017,5.48,103.4
20240304065017,7.74,105.76
20240304070017,9.98,108.13
20240304071017,12.22,110.5
20240304072017,14.44,112.87
20240304073017,16.66,115.24
20240304074017,18.86,117.61
20240304075017,21.05,119.98
20240304080017,23.23,122.35
20240304081017,25.39,124.71
20240304082017,27.53,127.08
20240304083017,29.65,129.45
20240304084017,31.74,131.82
20240304085017,33.81,134.19
20240304090017,35.85,136.56
20240304091017,37.86,138.93
20240304092017,39.83,141.3
20240304093017,41.76,143.67
20240304094017,43.64,146.03
20240304095017,45.47,148.4
20240304100017,47.24,150.77
20240304101017,48.94,153.14
20240304102017,50.56,155.51
20240304103017,52.1,157.88
20240304104017,53.54,160.25
20240304105017,54.87,162.62
20240304110017,56.07,164.98
20240304111017,57.14,167.35
20240304112017,58.06,169.72
20240304113017,58.81,172.09
20240304114017,59.39,174.46
20240304115017,59.78,176.83
20240304120017,59.98,179.2
20240304121017,59.98,181.57
20240304122017,59.78,183.93
20240304123017,59.39,186.3
20240304124017,58.81,188.67
20240304125017,58.06,191.04
20240304130017,57.14,193.41
20240304131017,56.07,195.78
20240304132017,54.87,198.15
20240304133017,53.54,200.52
20240304134017,52.1,202.89
20240304135017,50.56,205.25
20240304140017,48.94,207.62
20240304141017,47.24,209.99
20240304142017,45.47,212.36
20240304143017,43.64,214.73
20240304144017,41.76,217.1
20240304145017,39.83,219.47
20240304150017,37.86,221.84
20240304151017,35.85,224.2
20240304152017,33.81,226.57
20240304153017,31.74,228.94
20240304154017,29.65,231.31
20240304155017,27.53,233.68
20240304160017,25.39,236.05
20240304161017,23.23,238.42
20240304162017,21.05,240.79
20240304163017,18.86,243.15
20240304164017,16.66,245.52
20240304165017,14.44,247.89
20240304170017,12.22,250.26
20240304171017,9.98,252.63
20240304172017,7.74,255.0
20240304173017,5.48,257.37
20240304174017,3.23,259.74
20240304175017,0.96,262.1
20240305062017,0.96,97.9
20240305063017,3.23,100.28
20240305064017,5.48,102.66
20240305065017,7.74,105.04
20240305070017,9.98,107.42
20240305071017,12.22,109.8
20240305072017,14.44,112.18
20240305073017,16.66,114.56
20240305074017,18.86,116.94
20240305075017,21.05,119.32
20240305080017,23.23,121.7
20240305081017,25.39,124.08
20240305082017,27.53,126.46
20240305083017,29.65,128.84
20240305084017,31.74,131.22
20240305085017,33.81,133.6
20240305090017,35.85,135.98
20240305091017,37.86,138.36
20240305092017,39.83,140.74
20240305093017,41.76,143.12
20240305094017,43.64,145.5
20240305095017,45.47,147.88
20240305100017,47.24,150.25
20240305101017,48.94,152.63
20240305102017,50.56,155.01
20240305103017,52.1,157.39
20240305104017,53.54,159.77
20240305105017,54.87,162.15
20240305110017,56.07,164.53
20240305111017,57.14,166.91
20240305112017,58.06,169.29
20240305113017,58.81,171.67
20240305114017,59.39,174.05
20240305115017,59.78,176.43
20240305120017,59.98,178.81
20240305121017,59.98,181.19
20240305122017,59.78,183.57
20240305123017,59.39,185.95
20240305124017,58.81,188.33
20240305125017,58.06,190.71
20240305130017,57.14,193.09
20240305131017,56.07,195.47
20240305132017,54.87,197.85
20240305133017,53.54,200.23
20240305134017,52.1,202.61
20240305135017,50.56,204.99
20240305140017,48.94,207.37
20240305141017,47.24,209.75
20240305142017,45.47,212.12
20240305143017,43.64,214.5
20240305144017,41.76,216.88
20240305145017,39.83,219.26
20240305150017,37.86,221.64
20240305151017,35.85,224.02
20240305152017,33.81,226.4
20240305153017,31.74,228.78
20240305154017,29.65,231.16
20240305155017,27.53,233.54
20240305160017,25.39,235.92
20240305161017,23.23,238.3
20240305162017,21.05,240.68
20240305163017,18.86,243.06
20240305164017,16.66,245.44
20240305165017,14.44,247.82
20240305170017,12.22,250.2
20240305171017,9.98,252.58
20240305172017,7.74,254.96
20240305173017,5.48,257.34
20240305174017,3.23,259.72
20240305175017,0.96,262.1
20240306062017,1.37,98.14
20240306063017,3.64,100.51
20240306064017,5.9,102.88
20240306065017,8.16,105.25
20240306070017,10.41,107.63
20240306071017,12.66,110.0
20240306072017,14.89,112.37
20240306073017,17.12,114.75
20240306074017,19.33,117.12
20240306075017,21.53,119.49
20240306080017,23.72,121.86
20240306081017,25.89,124.24
20240306082017,28.04,126.61
20240306083017,30.17,128.98
20240306084017,32.29,131.36
20240306085017,34.37,133.73
20240306090017,36.43,136.1
20240306091017,38.46,138.47
20240306092017,40.45,140.85
20240306093017,42.4,143.22
20240306094017,44.3,145.59
20240306095017,46.16,147.97
20240306100017,47.95,150.34
20240306101017,49.68,152.71
20240306102017,51.33,155.08
20240306103017,52.9,157.46
20240306104017,54.36,159.83
20240306105017,55.72,162.2
20240306110017,56.96,164.58
20240306111017,58.05,166.95
20240306112017,59.0,169.32
20240306113017,59.77,171.69
20240306114017,60.37,174.07
20240306115017,60.77,176.44
20240306120017,60.97,178.81
20240306121017,60.97,181.19
20240306122017,60.77,183.56
20240306123017,60.37,185.93
20240306124017,59.77,188.31
20240306125017,59.0,190.68
20240306130017,58.05,193.05
20240306131017,56.96,195.42
20240306132017,55.72,197.8
20240306133017,54.36,200.17
20240306134017,52.9,202.54
20240306135017,51.33,204.92
20240306140017,49.68,207.29
20240306141017,47.95,209.66
20240306142017,46.16,212.03
20240306143017,44.3,214.41
20240306144017,42.4,216.78
20240306145017,40.45,219.15
20240306150017,38.46,221.53
20240306151017,36.43,223.9
20240306152017,34.37,226.27
20240306153017,32.29,228.64
20240306154017,30.17,231.02
20240306155017,28.04,233.39
20240306160017,25.89,235.76
20240306161017,23.72,238.14
20240306162017,21.53,240.51
20240306163017,19.33,242.88
20240306164017,17.12,245.25
20240306165017,14.89,247.63
20240306170017,12.66,250.0
20240306171017,10.41,252.37
20240306172017,8.16,254.75
20240306173017,5.9,257.12
20240306174017,3.64,259.49
20240306175017,1.37,261.86
20240307061017,-0.9,95.0
20240307062017,1.37,97.4
20240307063017,3.64,99.8
20240307064017,5.9,102.19
20240307065017,8.16,104.59
20240307070017,10.41,106.99
20240307071017,12.66,109.39
20240307072017,14.89,111.78
20240307073017,17.12,114.18
20240307074017,19.33,116.58
20240307075017,21.53,118.98
20240307080017,23.72,121.38
20240307081017,25.89,123.77
20240307082017,28.04,126.17
20240307083017,30.17,128.57
20240307084017,32.29,130.97
20240307085017,34.37,133.36
20240307090017,36.43,135.76
20240307091017,38.46,138.16
20240307092017,40.45,140.56
20240307093017,42.4,142.95
20240307094017,44.3,145.35
20240307095017,46.16,147.75
20240307100017,47.95,150.15
20240307101017,49.68,152.55
20240307102017,51.33,154.94
20240307103017,52.9,157.34
20240307104017,54.36,159.74
20240307105017,55.72,162.14
20240307110017,56.96,164.53
20240307111017,58.05,166.93
20240307112017,59.0,169.33
20240307113017,59.77,171.73
20240307114017,60.37,174.13
20240307115017,60.77,176.52
20240307120017,60.97,178.92
20240307121017,60.97,181.32
20240307122017,60.77,183.72
20240307123017,60.37,186.11
20240307124017,59.77,188.51
20240307125017,59.0,190.91
20240307130017,58.05,193.31
20240307131017,56.96,195.71
20240307132017,55.72,198.1
20240307133017,54.36,200.5
20240307134017,52.9,202.9
20240307135017,51.33,205.3
20240307140017,49.68,207.69
20240307141017,47.95,210.09
20240307142017,46.16,212.49
20240307143017,44.3,214.89
20240307144017,42.4,217.28
20240307145017,40.45,219.68
20240307150017,38.46,222.08
20240307151017,36.43,224.48
20240307152017,34.37,226.88
20240307153017,32.29,229.27
20240307154017,30.17,231.67
20240307155017,28.04,234.07
20240307160017,25.89,236.47
20240307161017,23.72,238.86
20240307162017,21.53,241.26
20240307163017,19.33,243.66
20240307164017,17.12,246.06
20240307165017,14.89,248.46
20240307170017,12.66,250.85
20240307171017,10.41,253.25
20240307172017,8.16,255.65
20240307173017,5.9,258.05
20240307174017,3.64,260.44
20240307175017,1.37,262.84
20240308061017,-0.67,95.24
20240308062017,1.6,97.63
20240308063017,3.87,100.02
20240308064017,6.13,102.41
20240308065017,8.39,104.8
20240308070017,10.64,107.19
20240308071017,12.88,109.59
20240308072017,15.11,111.98
20240308073017,17.34,114.37
20240308074017,19.55,116.76
20240308075017,21.75,119.15
20240308080017,23.93,121.54
20240308081017,26.1,123.93
20240308082017,28.25,126.32
20240308083017,30.39,128.71
20240308084017,32.49,131.1
20240308085017,34.58,133.5
20240308090017,36.63,135.89
20240308091017,38.66,138.28
20240308092017,40.64,140.67
20240308093017,42.59,143.06
20240308094017,44.49,145.45
20240308095017,46.34,147.84
20240308100017,48.13,150.23
20240308101017,49.85,152.62
20240308102017,51.49,155.01
20240308103017,53.05,157.41
20240308104017,54.5,159.8
20240308105017,55.85,162.19
20240308110017,57.07,164.58
20240308111017,58.15,166.97
20240308112017,59.08,169.36
20240308113017,59.84,171.75
20240308114017,60.42,174.14
20240308115017,60.8,176.53
20240308120017,60.98,178.92
20240308121017,60.96,181.32
20240308122017,60.74,183.71
20240308123017,60.32,186.1
20240308124017,59.7,188.49
20240308125017,58.91,190.88
20240308130017,57.95,193.27
20240308131017,56.84,195.66
20240308132017,55.59,198.05
20240308133017,54.22,200.44
20240308134017,52.74,202.83
20240308135017,51.17,205.23
20240308140017,49.51,207.62
20240308141017,47.77,210.01
20240308142017,45.97,212.4
20240308143017,44.11,214.79
20240308144017,42.2,217.18
20240308145017,40.25,219.57
20240308150017,38.25,221.96
20240308151017,36.22,224.35
20240308152017,34.16,226.74
20240308153017,32.07,229.14
20240308154017,29.96,231.53
20240308155017,27.83,233.92
20240308160017,25.67,236.31
20240308161017,23.5,238.7
20240308162017,21.31,241.09
20240308163017,19.11,243.48
20240308164017,16.89,245.87
20240308165017,14.67,248.26
20240308170017,12.43,250.65
20240308171017,10.19,253.05
20240308172017,7.94,255.44
20240308173017,5.68,257.83
20240308174017,3.41,260.22
20240308175017,1.14,262.61
20240308180017,-1.13,265.0
20240309061017,-0.27,94.48
20240309062017,2.01,96.9
20240309063017,4.28,99.31
20240309064017,6.55,101.73
20240309065017,8.81,104.15
20240309070017,11.07,106.56
20240309071017,13.32,108.98
20240309072017,15.56,111.39
20240309073017,17.79,113.81
20240309074017,20.01,116.22
20240309075017,22.22,118.64
20240309080017,24.42,121.06
20240309081017,26.6,123.47
20240309082017,28.76,125.89
20240309083017,30.91,128.3
20240309084017,33.03,130.72
20240309085017,35.13,133.13
20240309090017,37.2,135.55
20240309091017,39.24,137.97
20240309092017,41.25,140.38
20240309093017,43.22,142.8
20240309094017,45.14,145.21
20240309095017,47.02,147.63
20240309100017,48.83,150.04
20240309101017,50.58,152.46
20240309102017,52.25,154.88
20240309103017,53.84,157.29
20240309104017,55.33,159.71
20240309105017,56.7,162.12
20240309110017,57.96,164.54
20240309111017,59.07,166.96
20240309112017,60.02,169.37
20240309113017,60.8,171.79
20240309114017,61.4,174.2
20240309115017,61.79,176.62
20240309120017,61.98,179.03
20240309121017,61.96,181.45
20240309122017,61.73,183.87
20240309123017,61.29,186.28
20240309124017,60.66,188.7
20240309125017,59.84,191.11
20240309130017,58.86,193.53
20240309131017,57.72,195.94
20240309132017,56.44,198.36
20240309133017,55.04,200.78
20240309134017,53.53,203.19
20240309135017,51.92,205.61
20240309140017,50.23,208.02
20240309141017,48.47,210.44
20240309142017,46.65,212.85
20240309143017,44.76,215.27
20240309144017,42.83,217.69
20240309145017,40.85,220.1
20240309150017,38.84,222.52
20240309151017,36.79,224.93
20240309152017,34.71,227.35
20240309153017,32.61,229.76
20240309154017,30.48,232.18
20240309155017,28.33,234.6
20240309160017,26.16,237.01
20240309161017,23.98,239.43
20240309162017,21.78,241.84
20240309163017,19.57,244.26
20240309164017,17.34,246.67
20240309165017,15.11,249.09
20240309170017,12.87,251.51
20240309171017,10.62,253.92
20240309172017,8.36,256.34
20240309173017,6.1,258.75
20240309174017,3.83,261.17
20240309175017,1.55,263.58
20240309180017,-0.72,266.0
20240310061017,-0.27,94.72
20240310062017,2.01,97.13
20240310063017,4.28,99.54
20240310064017,6.55,101.95
20240310065017,8.81,104.36
20240310070017,11.07,106.77
20240310071017,13.32,109.18
20240310072017,15.56,111.59
20240310073017,17.79,113.99
20240310074017,20.01,116.4
20240310075017,22.22,118.81
20240310080017,24.42,121.22
20240310081017,26.6,123.63
20240310082017,28.76,126.04
20240310083017,30.91,128.45
20240310084017,33.03,130.86
20240310085017,35.13,133.27
20240310090017,37.2,135.68
20240310091017,39.24,138.08
20240310092017,41.25,140.49
20240310093017,43.22,142.9
20240310094017,45.14,145.31
20240310095017,47.02,147.72
20240310100017,48.83,150.13
20240310101017,50.58,152.54
20240310102017,52.25,154.95
20240310103017,53.84,157.36
20240310104017,55.33,159.76
20240310105017,56.7,162.17
20240310110017,57.96,164.58
20240310111017,59.07,166.99
20240310112017,60.02,169.4
20240310113017,60.8,171.81
20240310114017,61.4,174.22
20240310115017,61.79,176.63
20240310120017,61.98,179.04
20240310121017,61.96,181.45
20240310122017,61.73,183.85
20240310123017,61.29,186.26
20240310124017,60.66,188.67
20240310125017,59.84,191.08
20240310130017,58.86,193.49
20240310131017,57.72,195.9
20240310132017,56.44,198.31
20240310133017,55.04,200.72
20240310134017,53.53,203.13
20240310135017,51.92,205.54
20240310140017,50.23,207.94
20240310141017,48.47,210.35
20240310142017,46.65,212.76
20240310143017,44.76,215.17
20240310144017,42.83,217.58
20240310145017,40.85,219.99
20240310150017,38.84,222.4
20240310151017,36.79,224.81
20240310152017,34.71,227.22
20240310153017,32.61,229.62
20240310154017,30.48,232.03
20240310155017,28.33,234.44
20240310160017,26.16,236.85
20240310161017,23.98,239.26
20240310162017,21.78,241.67
20240310163017,19.57,244.08
20240310164017,17.34,246.49
20240310165017,15.11,248.9
20240310170017,12.87,251.31
20240310171017,10.62,253.71
20240310172017,8.36,256.12
20240310173017,6.1,258.53
20240310174017,3.83,260.94
20240310175017,1.55,263.35
20240310180017,-0.72,265.76
20240311061017,-13.88,94.97
20240311062017,-12.09,97.39
20240311063017,-10.32,99.81
20240311064017,-8.56,102.23
20240311065017,-6.83,104.65
20240311070017,-5.11,107.07
20240311071017,-3.42,109.49
20240311072017,-1.76,111.9
20240311073017,-0.12,114.32
20240311074017,1.49,116.74
20240311075017,3.07,119.16
20240311080017,4.62,121.58
20240311081017,6.13,124.0
20240311082017,7.61,126.42
20240311083017,9.05,128.84
20240311084017,10.45,131.26
20240311085017,11.81,133.68
20240311090017,13.12,136.1
20240311091017,14.38,138.52
20240311092017,15.59,140.94
20240311093017,16.75,143.36
20240311094017,17.85,145.78
20240311095017,18.89,148.2
20240311100017,19.88,150.62
20240311101017,20.8,153.04
20240311102017,21.65,155.46
20240311103017,22.43,157.88
20240311104017,23.14,160.3
20240311105017,23.78,162.72
20240311110017,24.34,165.14
20240311111017,24.82,167.56
20240311112017,25.22,169.97
20240311113017,25.54,172.39
20240311114017,25.78,174.81
20240311115017,25.93,177.23
20240311120017,26.0,179.65
20240311121017,25.98,182.07
20240311122017,25.88,184.49
20240311123017,25.69,186.91
20240311124017,25.42,189.33
20240311125017,25.07,191.75
20240311130017,24.64,194.17
20240311131017,24.12,196.59
20240311132017,23.53,199.01
20240311133017,22.86,201.43
20240311134017,22.13,203.85
20240311135017,21.31,206.27
20240311140017,20.44,208.69
20240311141017,19.49,211.11
20240311142017,18.48,213.53
20240311143017,17.42,215.95
20240311144017,16.29,218.37
20240311145017,15.11,220.79
20240311150017,13.88,223.21
20240311151017,12.6,225.63
20240311152017,11.27,228.04
20240311153017,9.9,230.46
20240311154017,8.48,232.88
20240311155017,7.03,235.3
20240311160017,5.53,237.72
20240311161017,4.01,240.14
20240311162017,2.44,242.56
20240311163017,0.85,244.98
20240311164017,-0.77,247.4
20240311165017,-2.42,249.82
20240311170017,-4.09,252.24
20240311171017,-5.79,254.66
20240311172017,-7.52,257.08
20240311173017,-9.26,259.5
20240311174017,-11.02,261.92
20240311175017,-12.81,264.34
20240311180017,-14.61,266.76
20240312061017,0.37,94.22
20240312062017,2.65,96.65
20240312063017,4.92,99.08
20240312064017,7.19,101.51
20240312065017,9.46,103.94
20240312070017,11.72,106.37
20240312071017,13.98,108.8
20240312072017,16.22,111.23
20240312073017,18.46,113.66
20240312074017,20.69,116.09
20240312075017,22.91,118.52
20240312080017,25.11,120.95
20240312081017,27.3,123.38
20240312082017,29.48,125.81
20240312083017,31.63,128.24
20240312084017,33.77,130.67
20240312085017,35.88,133.1
20240312090017,37.97,135.53
20240312091017,40.03,137.96
20240312092017,42.05,140.39
20240312093017,44.04,142.82
20240312094017,45.98,145.25
20240312095017,47.87,147.68
20240312100017,49.7,150.11
20240312101017,51.47,152.54
20240312102017,53.17,154.97
20240312103017,54.78,157.4
20240312104017,56.29,159.83
20240312105017,57.68,162.26
20240312110017,58.95,164.69
20240312111017,60.08,167.12
20240312112017,61.04,169.55
20240312113017,61.83,171.98
20240312114017,62.43,174.41
20240312115017,62.82,176.84
20240312120017,62.99,179.27
20240312121017,62.95,181.7
20240312122017,62.69,184.13
20240312123017,62.21,186.56
20240312124017,61.54,188.99
20240312125017,60.68,191.42
20240312130017,59.65,193.85
20240312131017,58.46,196.28
20240312132017,57.14,198.71
20240312133017,55.69,201.14
20240312134017,54.14,203.57
20240312135017,52.5,206.0
20240312140017,50.77,208.43
20240312141017,48.98,210.86
20240312142017,47.12,213.29
20240312143017,45.21,215.72
20240312144017,43.25,218.15
20240312145017,41.25,220.58
20240312150017,39.21,223.01
20240312151017,37.14,225.44
20240312152017,35.04,227.87
20240312153017,32.92,230.3
20240312154017,30.77,232.73
20240312155017,28.61,235.16
20240312160017,26.43,237.59
20240312161017,24.23,240.03
20240312162017,22.02,242.46
20240312163017,19.8,244.89
20240312164017,17.57,247.32
20240312165017,15.33,249.75
20240312170017,13.08,252.18
20240312171017,10.82,254.61
20240312172017,8.55,257.04
20240312173017,6.29,259.47
20240312174017,4.01,261.9
20240312175017,1.74,264.33
20240312180017,-0.54,266.76
20240313061017,0.37,94.45
20240313062017,2.65,96.88
20240313063017,4.92,99.3
20240313064017,7.19,101.72
20240313065017,9.46,104.15
20240313070017,11.72,106.57
20240313071017,13.98,108.99
20240313072017,16.22,111.42
20240313073017,18.46,113.84
20240313074017,20.69,116.26
20240313075017,22.91,118.69
20240313080017,25.11,121.11
20240313081017,27.3,123.53
20240313082017,29.48,125.96
20240313083017,31.63,128.38
20240313084017,33.77,130.81
20240313085017,35.88,133.23
20240313090017,37.97,135.65
20240313091017,40.03,138.08
20240313092017,42.05,140.5
20240313093017,44.04,142.92
20240313094017,45.98,145.35
20240313095017,47.87,147.77
20240313100017,49.7,150.19
20240313101017,51.47,152.62
20240313102017,53.17,155.04
20240313103017,54.78,157.46
20240313104017,56.29,159.89
20240313105017,57.68,162.31
20240313110017,58.95,164.73
20240313111017,60.08,167.16
20240313112017,61.04,169.58
20240313113017,61.83,172.0
20240313114017,62.43,174.43
20240313115017,62.82,176.85
20240313120017,62.99,179.27
20240313121017,62.95,181.7
20240313122017,62.69,184.12
20240313123017,62.21,186.54
20240313124017,61.54,188.97
20240313125017,60.68,191.39
20240313130017,59.65,193.81
20240313131017,58.46,196.24
20240313132017,57.14,198.66
20240313133017,55.69,201.08
20240313134017,54.14,203.51
20240313135017,52.5,205.93
20240313140017,50.77,208.35
20240313141017,48.98,210.78
20240313142017,47.12,213.2
20240313143017,45.21,215.62
20240313144017,43.25,218.05
20240313145017,41.25,220.47
20240313150017,39.21,222.89
20240313151017,37.14,225.32
20240313152017,35.04,227.74
20240313153017,32.92,230.16
20240313154017,30.77,232.59
20240313155017,28.61,235.01
20240313160017,26.43,237.43
20240313161017,24.23,239.86
20240313162017,22.02,242.28
20240313163017,19.8,244.7
20240313164017,17.57,247.13
20240313165017,15.33,249.55
20240313170017,13.08,251.97
20240313171017,10.82,254.4
20240313172017,8.55,256.82
20240313173017,6.29,259.25
20240313174017,4.01,261.67
20240313175017,1.74,264.09
20240313180017,-0.54,266.52
20240314061017,0.78,93.71
20240314062017,3.06,96.16
20240314063017,5.33,98.61
20240314064017,7.61,101.06
20240314065017,9.88,103.5
20240314070017,12.15,105.95
20240314071017,14.41,108.4
20240314072017,16.66,110.85
20240314073017,18.91,113.3
20240314074017,21.14,115.74
20240314075017,23.37,118.19
20240314080017,25.58,120.64
20240314081017,27.79,123.09
20240314082017,29.97,125.54
20240314083017,32.14,127.98
20240314084017,34.29,130.43
20240314085017,36.42,132.88
