Serial,ElevationAngle,Azimuth
20240131094006,35.52,148.56
20240131095006,37.1,150.7
20240131100006,38.6,152.84
20240131101006,40.04,154.98
20240131102006,41.39,157.12
20240131103006,42.66,159.26
20240131104006,43.83,161.39
20240131105006,44.9,163.53
20240131110006,45.86,165.67
20240131111006,46.7,167.81
20240131112006,47.43,169.95
20240131113006,48.02,172.09
20240131114006,48.47,174.23
20240131115006,48.79,176.36
20240131120006,48.96,178.5
20240131121006,48.99,180.64
20240131122006,48.88,182.78
20240131123006,48.62,184.92
20240131124006,48.22,187.06
20240131125006,47.68,189.2
20240131130006,47.01,191.33
20240131131006,46.21,193.47
20240131132006,45.3,195.61
20240131133006,44.27,197.75
20240131134006,43.14,199.89
20240131135006,41.91,202.03
20240131140006,40.59,204.17
20240131141006,39.19,206.3
20240131142006,37.71,208.44
20240131143006,36.16,210.58
20240131144006,34.55,212.72
20240131145006,32.88,214.86
20240131150006,31.15,217.0
20240131151006,29.38,219.14
20240131152006,27.56,221.27
20240131153006,25.71,223.41
20240131154006,23.81,225.55
20240131155006,21.88,227.69
20240131160006,19.92,229.83
20240131161006,17.93,231.97
20240131162006,15.91,234.11
20240131163006,13.87,236.24
20240131164006,11.81,238.38
20240131165006,9.73,240.52
20240131170006,7.63,242.66
20240131171006,5.51,244.8
20240131172006,3.37,246.94
20240131173006,1.22,249.08
20240201064006,0.36,110.08
20240201065006,2.51,112.23
20240201070006,4.65,114.38
20240201071006,6.78,116.54
20240201072006,8.89,118.69
20240201073006,10.98,120.84
20240201074006,13.05,123.0
20240201075006,15.1,125.15
20240201080006,17.13,127.31
20240201081006,19.13,129.46
20240201082006,21.1,131.61
20240201083006,23.04,133.77
20240201084006,24.95,135.92
20240201085006,26.83,138.07
20240201090006,28.66,140.23
20240201091006,30.45,142.38
20240201092006,32.2,144.53
20240201093006,33.89,146.69
20240201094006,35.52,148.84
20240201095006,37.1,151.0
20240201100006,38.6,153.15
20240201101006,40.04,155.3
20240201102006,41.39,157.46
20240201103006,42.66,159.61
20240201104006,43.83,161.76
20240201105006,44.9,163.92
20240201110006,45.86,166.07
20240201111006,46.7,168.22
20240201112006,47.43,170.38
20240201113006,48.02,172.53
20240201114006,48.47,174.69
20240201115006,48.79,176.84
20240201120006,48.96,178.99
20240201121006,48.99,181.15
20240201122006,48.88,183.3
20240201123006,48.62,185.45
20240201124006,48.22,187.61
20240201125006,47.68,189.76
20240201130006,47.01,191.91
20240201131006,46.21,194.07
20240201132006,45.3,196.22
20240201133006,44.27,198.38
20240201134006,43.14,200.53
20240201135006,41.91,202.68
20240201140006,40.59,204.84
20240201141006,39.19,206.99
20240201142006,37.71,209.14
20240201143006,36.16,211.3
20240201144006,34.55,213.45
20240201145006,32.88,215.6
20240201150006,31.15,217.76
20240201151006,29.38,219.91
20240201152006,27.56,222.06
20240201153006,25.71,224.22
20240201154006,23.81,226.37
20240201155006,21.88,228.53
20240201160006,19.92,230.68
20240201161006,17.93,232.83
20240201162006,15.91,234.99
20240201163006,13.87,237.14
20240201164006,11.81,239.29
20240201165006,9.73,241.45
20240201170006,7.63,243.6
20240201171006,5.51,245.75
20240201172006,3.37,247.91
20240201173006,1.22,250.06
20240202064006,0.36,109.08
20240202065006,2.51,111.25
20240202070006,4.65,113.41
20240202071006,6.78,115.58
20240202072006,8.89,117.74
20240202073006,10.98,119.91
20240202074006,13.05,122.08
20240202075006,15.1,124.24
20240202080006,17.13,126.41
20240202081006,19.13,128.57
20240202082006,21.1,130.74
20240202083006,23.04,132.9
20240202084006,24.95,135.07
20240202085006,26.83,137.23
20240202090006,28.66,139.4
20240202091006,30.45,141.56
20240202092006,32.2,143.73
20240202093006,33.89,145.89
20240202094006,35.52,148.06
20240202095006,37.1,150.23
20240202100006,38.6,152.39
20240202101006,40.04,154.56
20240202102006,41.39,156.72
20240202103006,42.66,158.89
20240202104006,43.83,161.05
20240202105006,44.9,163.22
20240202110006,45.86,165.38
20240202111006,46.7,167.55
20240202112006,47.43,169.71
20240202113006,48.02,171.88
20240202114006,48.47,174.05
20240202115006,48.79,176.21
20240202120006,48.96,178.38
20240202121006,48.99,180.54
20240202122006,48.88,182.71
20240202123006,48.62,184.87
20240202124006,48.22,187.04
20240202125006,47.68,189.2
20240202130006,47.01,191.37
20240202131006,46.21,193.53
20240202132006,45.3,195.7
20240202133006,44.27,197.86
20240202134006,43.14,200.03
20240202135006,41.91,202.2
20240202140006,40.59,204.36
20240202141006,39.19,206.53
20240202142006,37.71,208.69
20240202143006,36.16,210.86
20240202144006,34.55,213.02
20240202145006,32.88,215.19
20240202150006,31.15,217.35
20240202151006,29.38,219.52
20240202152006,27.56,221.68
20240202153006,25.71,223.85
20240202154006,23.81,226.02
20240202155006,21.88,228.18
20240202160006,19.92,230.35
20240202161006,17.93,232.51
20240202162006,15.91,234.68
20240202163006,13.87,236.84
20240202164006,11.81,239.01
20240202165006,9.73,241.17
20240202170006,7.63,243.34
20240202171006,5.51,245.5
20240202172006,3.37,247.67
20240202173006,1.22,249.83
20240202174006,-0.94,252.0
20240203064006,0.36,109.3
20240203065006,2.51,111.45
20240203070006,4.65,113.61
20240203071006,6.78,115.77
20240203072006,8.89,117.93
20240203073006,10.98,120.09
20240203074006,13.05,122.25
20240203075006,15.1,124.41
20240203080006,17.13,126.57
20240203081006,19.13,128.73
20240203082006,21.1,130.88
20240203083006,23.04,133.04
20240203084006,24.95,135.2
20240203085006,26.83,137.36
20240203090006,28.66,139.52
20240203091006,30.45,141.68
20240203092006,32.2,143.84
20240203093006,33.89,146.0
20240203094006,35.52,148.16
20240203095006,37.1,150.31
20240203100006,38.6,152.47
20240203101006,40.04,154.63
20240203102006,41.39,156.79
20240203103006,42.66,158.95
20240203104006,43.83,161.11
20240203105006,44.9,163.27
20240203110006,45.86,165.43
20240203111006,46.7,167.59
20240203112006,47.43,169.75
20240203113006,48.02,171.9
20240203114006,48.47,174.06
20240203115006,48.79,176.22
20240203120006,48.96,178.38
20240203121006,48.99,180.54
20240203122006,48.88,182.7
20240203123006,48.62,184.86
20240203124006,48.22,187.02
20240203125006,47.68,189.18
20240203130006,47.01,191.33
20240203131006,46.21,193.49
20240203132006,45.3,195.65
20240203133006,44.27,197.81
20240203134006,43.14,199.97
20240203135006,41.91,202.13
20240203140006,40.59,204.29
20240203141006,39.19,206.45
20240203142006,37.71,208.61
20240203143006,36.16,210.76
20240203144006,34.55,212.92
20240203145006,32.88,215.08
20240203150006,31.15,217.24
20240203151006,29.38,219.4
20240203152006,27.56,221.56
20240203153006,25.71,223.72
20240203154006,23.81,225.88
20240203155006,21.88,228.04
20240203160006,19.92,230.19
20240203161006,17.93,232.35
20240203162006,15.91,234.51
20240203163006,13.87,236.67
20240203164006,11.81,238.83
20240203165006,9.73,240.99
20240203170006,7.63,243.15
20240203171006,5.51,245.31
20240203172006,3.37,247.47
20240203173006,1.22,249.63
20240203174006,-0.94,251.78
20240204064006,0.78,109.3
20240204065006,2.95,111.45
20240204070006,5.1,113.61
20240204071006,7.24,115.77
20240204072006,9.37,117.93
20240204073006,11.47,120.09
20240204074006,13.56,122.25
20240204075006,15.62,124.41
20240204080006,17.66,126.57
20240204081006,19.68,128.73
20240204082006,21.67,130.88
20240204083006,23.63,133.04
20240204084006,25.56,135.2
20240204085006,27.45,137.36
20240204090006,29.31,139.52
20240204091006,31.12,141.68
20240204092006,32.89,143.84
20240204093006,34.6,146.0
20240204094006,36.26,148.16
20240204095006,37.86,150.31
20240204100006,39.39,152.47
20240204101006,40.85,154.63
20240204102006,42.22,156.79
20240204103006,43.51,158.95
20240204104006,44.71,161.11
20240204105006,45.8,163.27
20240204110006,46.78,165.43
20240204111006,47.65,167.59
20240204112006,48.39,169.75
20240204113006,48.99,171.9
20240204114006,49.46,174.06
20240204115006,49.79,176.22
20240204120006,49.96,178.38
20240204121006,49.99,180.54
20240204122006,49.87,182.7
20240204123006,49.61,184.86
20240204124006,49.2,187.02
20240204125006,48.64,189.18
20240204130006,47.96,191.33
20240204131006,47.14,193.49
20240204132006,46.21,195.65
20240204133006,45.16,197.81
20240204134006,44.0,199.97
20240204135006,42.75,202.13
20240204140006,41.41,204.29
20240204141006,39.98,206.45
20240204142006,38.48,208.61
20240204143006,36.91,210.76
20240204144006,35.27,212.92
20240204145006,33.58,215.08
20240204150006,31.83,217.24
20240204151006,30.04,219.4
20240204152006,28.2,221.56
20240204153006,26.32,223.72
20240204154006,24.41,225.88
20240204155006,22.46,228.04
20240204160006,20.48,230.19
20240204161006,18.47,232.35
20240204162006,16.44,234.51
20240204163006,14.38,236.67
20240204164006,12.31,238.83
20240204165006,10.21,240.99
20240204170006,8.09,243.15
20240204171006,5.96,245.31
20240204172006,3.81,247.47
20240204173006,1.65,249.63
20240204174006,-0.52,251.78
20240205064006,0.78,108.53
20240205065006,2.95,110.71
20240205070006,5.1,112.89
20240205071006,7.24,115.07
20240205072006,9.37,117.26
20240205073006,11.47,119.44
20240205074006,13.56,121.62
20240205075006,15.62,123.8
20240205080006,17.66,125.99
20240205081006,19.68,128.17
20240205082006,21.67,130.35
20240205083006,23.63,132.53
20240205084006,25.56,134.72
20240205085006,27.45,136.9
20240205090006,29.31,139.08
20240205091006,31.12,141.26
20240205092006,32.89,143.45
20240205093006,34.6,145.63
20240205094006,36.26,147.81
20240205095006,37.86,149.99
20240205100006,39.39,152.17
20240205101006,40.85,154.36
20240205102006,42.22,156.54
20240205103006,43.51,158.72
20240205104006,44.71,160.9
20240205105006,45.8,163.09
20240205110006,46.78,165.27
20240205111006,47.65,167.45
20240205112006,48.39,169.63
20240205113006,48.99,171.82
20240205114006,49.46,174.0
20240205115006,49.79,176.18
20240205120006,49.96,178.36
20240205121006,49.99,180.55
20240205122006,49.87,182.73
20240205123006,49.61,184.91
20240205124006,49.2,187.09
20240205125006,48.64,189.28
20240205130006,47.96,191.46
20240205131006,47.14,193.64
20240205132006,46.21,195.82
20240205133006,45.16,198.0
20240205134006,44.0,200.19
20240205135006,42.75,202.37
20240205140006,41.41,204.55
20240205141006,39.98,206.73
20240205142006,38.48,208.92
20240205143006,36.91,211.1
20240205144006,35.27,213.28
20240205145006,33.58,215.46
20240205150006,31.83,217.65
20240205151006,30.04,219.83
20240205152006,28.2,222.01
20240205153006,26.32,224.19
20240205154006,24.41,226.38
20240205155006,22.46,228.56
20240205160006,20.48,230.74
20240205161006,18.47,232.92
20240205162006,16.44,235.1
20240205163006,14.38,237.29
20240205164006,12.31,239.47
20240205165006,10.21,241.65
20240205170006,8.09,243.83
20240205171006,5.96,246.02
20240205172006,3.81,248.2
20240205173006,1.65,250.38
20240205174006,-0.52,252.56
20240206064006,0.57,108.53
20240206065006,2.74,110.7
20240206070006,4.89,112.88
20240206071006,7.03,115.06
20240206072006,9.15,117.24
20240206073006,11.26,119.42
20240206074006,13.35,121.6
20240206075006,15.41,123.78
20240206080006,17.46,125.96
20240206081006,19.48,128.14
20240206082006,21.47,130.32
20240206083006,23.44,132.5
20240206084006,25.37,134.67
20240206085006,27.27,136.85
20240206090006,29.12,139.03
20240206091006,30.94,141.21
20240206092006,32.71,143.39
20240206093006,34.43,145.57
20240206094006,36.1,147.75
20240206095006,37.7,149.93
20240206100006,39.24,152.11
20240206101006,40.71,154.29
20240206102006,42.09,156.47
20240206103006,43.39,158.64
20240206104006,44.59,160.82
20240206105006,45.7,163.0
20240206110006,46.69,165.18
20240206111006,47.57,167.36
20240206112006,48.32,169.54
20240206113006,48.94,171.72
20240206114006,49.42,173.9
20240206115006,49.76,176.08
20240206120006,49.95,178.26
20240206121006,50.0,180.44
20240206122006,49.89,182.61
20240206123006,49.64,184.79
20240206124006,49.24,186.97
20240206125006,48.71,189.15
20240206130006,48.03,191.33
20240206131006,47.23,193.51
20240206132006,46.31,195.69
20240206133006,45.27,197.87
20240206134006,44.12,200.05
20240206135006,42.88,202.23
20240206140006,41.55,204.41
20240206141006,40.13,206.59
20240206142006,38.63,208.76
20240206143006,37.07,210.94
20240206144006,35.44,213.12
20240206145006,33.75,215.3
20240206150006,32.01,217.48
20240206151006,30.22,219.66
20240206152006,28.39,221.84
20240206153006,26.51,224.02
20240206154006,24.6,226.2
20240206155006,22.65,228.38
20240206160006,20.68,230.56
20240206161006,18.67,232.73
20240206162006,16.64,234.91
20240206163006,14.59,237.09
20240206164006,12.52,239.27
20240206165006,10.42,241.45
20240206170006,8.31,243.63
20240206171006,6.18,245.81
20240206172006,4.03,247.99
20240206173006,1.87,250.17
20240206174006,-0.3,252.35
20240207064006,0.99,108.74
20240207065006,3.17,110.92
20240207070006,5.34,113.09
20240207071006,7.49,115.27
20240207072006,9.63,117.44
20240207073006,11.75,119.62
20240207074006,13.85,121.8
20240207075006,15.93,123.97
20240207080006,17.99,126.15
20240207081006,20.03,128.32
20240207082006,22.04,130.5
20240207083006,24.02,132.68
20240207084006,25.97,134.85
20240207085006,27.89,137.03
20240207090006,29.77,139.2
20240207091006,31.6,141.38
20240207092006,33.4,143.55
20240207093006,35.14,145.73
20240207094006,36.83,147.91
20240207095006,38.46,150.08
20240207100006,40.02,152.26
20240207101006,41.51,154.43
20240207102006,42.92,156.61
20240207103006,44.24,158.79
20240207104006,45.47,160.96
20240207105006,46.6,163.14
20240207110006,47.61,165.31
20240207111006,48.51,167.49
20240207112006,49.28,169.66
20240207113006,49.91,171.84
20240207114006,50.4,174.02
20240207115006,50.75,176.19
20240207120006,50.95,178.37
20240207121006,51.0,180.54
20240207122006,50.89,182.72
20240207123006,50.63,184.9
20240207124006,50.22,187.07
20240207125006,49.67,189.25
20240207130006,48.98,191.42
20240207131006,48.16,193.6
20240207132006,47.22,195.77
20240207133006,46.16,197.95
20240207134006,44.99,200.13
20240207135006,43.72,202.3
20240207140006,42.36,204.48
20240207141006,40.92,206.65
20240207142006,39.4,208.83
20240207143006,37.81,211.01
20240207144006,36.16,213.18
20240207145006,34.45,215.36
20240207150006,32.68,217.53
20240207151006,30.87,219.71
20240207152006,29.02,221.89
20240207153006,27.12,224.06
20240207154006,25.19,226.24
20240207155006,23.23,228.41
20240207160006,21.24,230.59
20240207161006,19.22,232.76
20240207162006,17.17,234.94
20240207163006,15.1,237.12
20240207164006,13.01,239.29
20240207165006,10.9,241.47
20240207170006,8.77,243.64
20240207171006,6.63,245.82
20240207172006,4.47,248.0
20240207173006,2.3,250.17
20240207174006,0.12,252.35
20240208064006,0.99,107.76
20240208065006,3.17,109.96
20240208070006,5.34,112.17
20240208071006,7.49,114.37
20240208072006,9.63,116.57
20240208073006,11.75,118.77
20240208074006,13.85,120.98
20240208075006,15.93,123.18
20240208080006,17.99,125.38
20240208081006,20.03,127.58
20240208082006,22.04,129.79
20240208083006,24.02,131.99
20240208084006,25.97,134.19
20240208085006,27.89,136.39
20240208090006,29.77,138.6
20240208091006,31.6,140.8
20240208092006,33.4,143.0
20240208093006,35.14,145.2
20240208094006,36.83,147.4
20240208095006,38.46,149.61
20240208100006,40.02,151.81
20240208101006,41.51,154.01
20240208102006,42.92,156.21
20240208103006,44.24,158.42
20240208104006,45.47,160.62
20240208105006,46.6,162.82
20240208110006,47.61,165.02
20240208111006,48.51,167.23
20240208112006,49.28,169.43
20240208113006,49.91,171.63
20240208114006,50.4,173.83
20240208115006,50.75,176.04
20240208120006,50.95,178.24
20240208121006,51.0,180.44
20240208122006,50.89,182.64
20240208123006,50.63,184.85
20240208124006,50.22,187.05
20240208125006,49.67,189.25
20240208130006,48.98,191.45
20240208131006,48.16,193.65
20240208132006,47.22,195.86
20240208133006,46.16,198.06
20240208134006,44.99,200.26
20240208135006,43.72,202.46
20240208140006,42.36,204.67
20240208141006,40.92,206.87
20240208142006,39.4,209.07
20240208143006,37.81,211.27
20240208144006,36.16,213.48
20240208145006,34.45,215.68
20240208150006,32.68,217.88
20240208151006,30.87,220.08
20240208152006,29.02,222.29
20240208153006,27.12,224.49
20240208154006,25.19,226.69
20240208155006,23.23,228.89
20240208160006,21.24,231.1
20240208161006,19.22,233.3
20240208162006,17.17,235.5
20240208163006,15.1,237.7
20240208164006,13.01,239.9
20240208165006,10.9,242.11
20240208170006,8.77,244.31
20240208171006,6.63,246.51
20240208172006,4.47,248.71
20240208173006,2.3,250.92
20240208174006,0.12,253.12
20240209064006,0.99,107.98
20240209065006,3.17,110.17
20240209070006,5.34,112.37
20240209071006,7.49,114.56
20240209072006,9.63,116.76
20240209073006,11.75,118.96
20240209074006,13.85,121.15
20240209075006,15.93,123.35
20240209080006,17.99,125.54
20240209081006,20.03,127.74
20240209082006,22.04,129.93
20240209083006,24.02,132.13
20240209084006,25.97,134.33
20240209085006,27.89,136.52
20240209090006,29.77,138.72
20240209091006,31.6,140.91
20240209092006,33.4,143.11
20240209093006,35.14,145.31
20240209094006,36.83,147.5
20240209095006,38.46,149.7
20240209100006,40.02,151.89
20240209101006,41.51,154.09
20240209102006,42.92,156.28
20240209103006,44.24,158.48
20240209104006,45.47,160.68
20240209105006,46.6,162.87
20240209110006,47.61,165.07
20240209111006,48.51,167.26
20240209112006,49.28,169.46
20240209113006,49.91,171.66
20240209114006,50.4,173.85
20240209115006,50.75,176.05
20240209120006,50.95,178.24
20240209121006,51.0,180.44
20240209122006,50.89,182.64
20240209123006,50.63,184.83
20240209124006,50.22,187.03
20240209125006,49.67,189.22
20240209130006,48.98,191.42
20240209131006,48.16,193.61
20240209132006,47.22,195.81
20240209133006,46.16,198.01
20240209134006,44.99,200.2
20240209135006,43.72,202.4
20240209140006,42.36,204.59
20240209141006,40.92,206.79
20240209142006,39.4,208.99
20240209143006,37.81,211.18
20240209144006,36.16,213.38
20240209145006,34.45,215.57
20240209150006,32.68,217.77
20240209151006,30.87,219.96
20240209152006,29.02,222.16
20240209153006,27.12,224.36
20240209154006,25.19,226.55
20240209155006,23.23,228.75
20240209160006,21.24,230.94
20240209161006,19.22,233.14
20240209162006,17.17,235.34
20240209163006,15.1,237.53
20240209164006,13.01,239.73
20240209165006,10.9,241.92
20240209170006,8.77,244.12
20240209171006,6.63,246.31
20240209172006,4.47,248.51
20240209173006,2.3,250.71
20240209174006,0.12,252.9
20240210064006,1.42,107.99
20240210065006,3.61,110.2
20240210070006,5.78,112.41
20240210071006,7.95,114.62
20240210072006,10.1,116.83
20240210073006,12.23,119.04
20240210074006,14.35,121.25
20240210075006,16.44,123.46
20240210080006,18.52,125.68
20240210081006,20.57,127.89
20240210082006,22.6,130.1
20240210083006,24.6,132.31
20240210084006,26.57,134.52
20240210085006,28.5,136.73
20240210090006,30.4,138.94
20240210091006,32.26,141.15
20240210092006,34.07,143.36
20240210093006,35.84,145.57
20240210094006,37.55,147.78
20240210095006,39.2,149.99
20240210100006,40.79,152.2
20240210101006,42.3,154.41
20240210102006,43.74,156.62
20240210103006,45.09,158.84
20240210104006,46.34,161.05
20240210105006,47.49,163.26
20240210110006,48.53,165.47
20240210111006,49.44,167.68
20240210112006,50.23,169.89
20240210113006,50.88,172.1
20240210114006,51.39,174.31
20240210115006,51.75,176.52
20240210120006,51.95,178.73
20240210121006,52.0,180.94
20240210122006,51.89,183.15
20240210123006,51.62,185.36
20240210124006,51.2,187.57
20240210125006,50.64,189.78
20240210130006,49.93,192.0
20240210131006,49.09,194.21
20240210132006,48.13,196.42
20240210133006,47.04,198.63
20240210134006,45.85,200.84
20240210135006,44.56,203.05
20240210140006,43.17,205.26
20240210141006,41.71,207.47
20240210142006,40.16,209.68
20240210143006,38.55,211.89
20240210144006,36.87,214.1
20240210145006,35.14,216.31
20240210150006,33.35,218.52
20240210151006,31.52,220.73
20240210152006,29.65,222.95
20240210153006,27.73,225.16
20240210154006,25.78,227.37
20240210155006,23.8,229.58
20240210160006,21.79,231.79
20240210161006,19.75,234.0
20240210162006,17.69,236.21
20240210163006,15.61,238.42
20240210164006,13.5,240.63
20240210165006,11.38,242.84
20240210170006,9.24,245.05
20240210171006,7.08,247.26
20240210172006,4.91,249.47
20240210173006,2.73,251.68
20240210174006,0.54,253.89
20240211063006,-0.79,105.0
20240211064006,1.42,107.22
20240211065006,3.61,109.44
20240211070006,5.78,111.66
20240211071006,7.95,113.88
20240211072006,10.1,116.09
20240211073006,12.23,118.31
20240211074006,14.35,120.53
20240211075006,16.44,122.75
20240211080006,18.52,124.97
20240211081006,20.57,127.19
20240211082006,22.6,129.41
20240211083006,24.6,131.63
20240211084006,26.57,133.85
20240211085006,28.5,136.07
20240211090006,30.4,138.28
20240211091006,32.26,140.5
20240211092006,34.07,142.72
20240211093006,35.84,144.94
20240211094006,37.55,147.16
20240211095006,39.2,149.38
20240211100006,40.79,151.6
20240211101006,42.3,153.82
20240211102006,43.74,156.04
20240211103006,45.09,158.25
20240211104006,46.34,160.47
20240211105006,47.49,162.69
20240211110006,48.53,164.91
20240211111006,49.44,167.13
20240211112006,50.23,169.35
20240211113006,50.88,171.57
20240211114006,51.39,173.79
20240211115006,51.75,176.01
20240211120006,51.95,178.22
20240211121006,52.0,180.44
20240211122006,51.89,182.66
20240211123006,51.62,184.88
20240211124006,51.2,187.1
20240211125006,50.64,189.32
20240211130006,49.93,191.54
20240211131006,49.09,193.76
20240211132006,48.13,195.98
20240211133006,47.04,198.2
20240211134006,45.85,200.41
20240211135006,44.56,202.63
20240211140006,43.17,204.85
20240211141006,41.71,207.07
20240211142006,40.16,209.29
20240211143006,38.55,211.51
20240211144006,36.87,213.73
20240211145006,35.14,215.95
20240211150006,33.35,218.17
20240211151006,31.52,220.38
20240211152006,29.65,222.6
20240211153006,27.73,224.82
20240211154006,25.78,227.04
20240211155006,23.8,229.26
20240211160006,21.79,231.48
20240211161006,19.75,233.7
20240211162006,17.69,235.92
20240211163006,15.61,238.14
20240211164006,13.5,240.36
20240211165006,11.38,242.57
20240211170006,9.24,244.79
20240211171006,7.08,247.01
20240211172006,4.91,249.23
20240211173006,2.73,251.45
20240211174006,0.54,253.67
20240212063006,-0.79,105.22
20240212064006,1.42,107.44
20240212065006,3.61,109.65
20240212070006,5.78,111.87
20240212071006,7.95,114.08
20240212072006,10.1,116.3
20240212073006,12.23,118.52
20240212074006,14.35,120.73
20240212075006,16.44,122.95
20240212080006,18.52,125.16
20240212081006,20.57,127.38
20240212082006,22.6,129.59
20240212083006,24.6,131.81
20240212084006,26.57,134.03
20240212085006,28.5,136.24
20240212090006,30.4,138.46
20240212091006,32.26,140.67
20240212092006,34.07,142.89
20240212093006,35.84,145.1
20240212094006,37.55,147.32
20240212095006,39.2,149.53
20240212100006,40.79,151.75
20240212101006,42.3,153.97
20240212102006,43.74,156.18
20240212103006,45.09,158.4
20240212104006,46.34,160.61
20240212105006,47.49,162.83
20240212110006,48.53,165.04
20240212111006,49.44,167.26
20240212112006,50.23,169.48
20240212113006,50.88,171.69
20240212114006,51.39,173.91
20240212115006,51.75,176.12
20240212120006,51.95,178.34
20240212121006,52.0,180.55
20240212122006,51.89,182.77
20240212123006,51.62,184.99
20240212124006,51.2,187.2
20240212125006,50.64,189.42
20240212130006,49.93,191.63
20240212131006,49.09,193.85
20240212132006,48.13,196.06
20240212133006,47.04,198.28
20240212134006,45.85,200.49
20240212135006,44.56,202.71
20240212140006,43.17,204.93
20240212141006,41.71,207.14
20240212142006,40.16,209.36
20240212143006,38.55,211.57
20240212144006,36.87,213.79
20240212145006,35.14,216.0
20240212150006,33.35,218.22
20240212151006,31.52,220.44
20240212152006,29.65,222.65
20240212153006,27.73,224.87
20240212154006,25.78,227.08
20240212155006,23.8,229.3
20240212160006,21.79,231.51
20240212161006,19.75,233.73
20240212162006,17.69,235.95
20240212163006,15.61,238.16
20240212164006,13.5,240.38
20240212165006,11.38,242.59
20240212170006,9.24,244.81
20240212171006,7.08,247.02
20240212172006,4.91,249.24
20240212173006,2.73,251.45
20240212174006,0.54,253.67
20240213063006,-0.79,105.22
20240213064006,1.42,107.45
20240213065006,3.61,109.68
20240213070006,5.78,111.9
20240213071006,7.95,114.13
20240213072006,10.1,116.36
20240213073006,12.23,118.59
20240213074006,14.35,120.81
20240213075006,16.44,123.04
20240213080006,18.52,125.27
20240213081006,20.57,127.49
20240213082006,22.6,129.72
20240213083006,24.6,131.95
20240213084006,26.57,134.18
20240213085006,28.5,136.4
20240213090006,30.4,138.63
20240213091006,32.26,140.86
20240213092006,34.07,143.08
20240213093006,35.84,145.31
20240213094006,37.55,147.54
20240213095006,39.2,149.77
20240213100006,40.79,151.99
20240213101006,42.3,154.22
20240213102006,43.74,156.45
20240213103006,45.09,158.67
20240213104006,46.34,160.9
20240213105006,47.49,163.13
20240213110006,48.53,165.36
20240213111006,49.44,167.58
20240213112006,50.23,169.81
20240213113006,50.88,172.04
20240213114006,51.39,174.26
20240213115006,51.75,176.49
20240213120006,51.95,178.72
20240213121006,52.0,180.95
20240213122006,51.89,183.17
20240213123006,51.62,185.4
20240213124006,51.2,187.63
20240213125006,50.64,189.85
20240213130006,49.93,192.08
20240213131006,49.09,194.31
20240213132006,48.13,196.54
20240213133006,47.04,198.76
20240213134006,45.85,200.99
20240213135006,44.56,203.22
20240213140006,43.17,205.44
20240213141006,41.71,207.67
20240213142006,40.16,209.9
20240213143006,38.55,212.13
20240213144006,36.87,214.35
20240213145006,35.14,216.58
20240213150006,33.35,218.81
20240213151006,31.52,221.03
20240213152006,29.65,223.26
20240213153006,27.73,225.49
20240213154006,25.78,227.72
20240213155006,23.8,229.94
20240213160006,21.79,232.17
20240213161006,19.75,234.4
20240213162006,17.69,236.62
20240213163006,15.61,238.85
20240213164006,13.5,241.08
20240213165006,11.38,243.31
20240213170006,9.24,245.53
20240213171006,7.08,247.76
20240213172006,4.91,249.99
20240213173006,2.73,252.21
20240213174006,0.54,254.44
20240214063006,-0.37,104.45
20240214064006,1.84,106.68
20240214065006,4.04,108.92
20240214070006,6.23,111.15
20240214071006,8.4,113.39
20240214072006,10.56,115.62
20240214073006,12.71,117.86
20240214074006,14.84,120.09
20240214075006,16.95,122.33
20240214080006,19.04,124.56
20240214081006,21.11,126.8
20240214082006,23.15,129.04
20240214083006,25.17,131.27
20240214084006,27.15,133.51
20240214085006,29.11,135.74
20240214090006,31.03,137.98
20240214091006,32.91,140.21
20240214092006,34.74,142.45
20240214093006,36.53,144.68
20240214094006,38.27,146.92
20240214095006,39.94,149.15
20240214100006,41.55,151.39
20240214101006,43.09,153.62
20240214102006,44.55,155.86
20240214103006,45.93,158.09
20240214104006,47.21,160.33
20240214105006,48.38,162.56
20240214110006,49.44,164.8
20240214111006,50.38,167.04
20240214112006,51.19,169.27
20240214113006,51.85,171.51
20240214114006,52.37,173.74
20240214115006,52.74,175.98
20240214120006,52.95,178.21
20240214121006,53.0,180.45
20240214122006,52.88,182.68
20240214123006,52.61,184.92
20240214124006,52.18,187.15
20240214125006,51.6,189.39
20240214130006,50.88,191.62
20240214131006,50.02,193.86
20240214132006,49.03,196.09
20240214133006,47.92,198.33
20240214134006,46.71,200.56
20240214135006,45.39,202.8
20240214140006,43.98,205.04
20240214141006,42.49,207.27
20240214142006,40.92,209.51
20240214143006,39.28,211.74
20240214144006,37.58,213.98
20240214145006,35.82,216.21
20240214150006,34.02,218.45
20240214151006,32.16,220.68
20240214152006,30.27,222.92
20240214153006,28.33,225.15
20240214154006,26.36,227.39
20240214155006,24.36,229.62
20240214160006,22.34,231.86
20240214161006,20.28,234.09
20240214162006,18.21,236.33
20240214163006,16.11,238.56
20240214164006,13.99,240.8
20240214165006,11.85,243.04
20240214170006,9.7,245.27
20240214171006,7.53,247.51
20240214172006,5.35,249.74
20240214173006,3.16,251.98
20240214174006,0.96,254.21
20240215063006,-0.37,104.67
20240215064006,1.84,106.9
20240215065006,4.04,109.13
20240215070006,6.23,111.37
20240215071006,8.4,113.6
20240215072006,10.56,115.83
20240215073006,12.71,118.06
20240215074006,14.84,120.29
20240215075006,16.95,122.53
