Serial,ElevationAngle(degree),Azimuth(degree)
20240126103001,41.05,159.57
20240126104001,42.16,161.7
20240126105001,43.18,163.83
20240126110001,44.09,165.96
20240126111001,44.89,168.09
20240126112001,45.56,170.21
20240126113001,46.11,172.34
20240126114001,46.54,174.47
20240126115001,46.82,176.6
20240126120001,46.98,178.72
20240126121001,46.99,180.85
20240126122001,46.86,182.98
20240126123001,46.6,185.11
20240126124001,46.21,187.23
20240126125001,45.68,189.36
20240126130001,45.03,191.49
20240126131001,44.26,193.62
20240126132001,43.37,195.74
20240126133001,42.37,197.87
20240126134001,41.28,200.0
20240126135001,40.08,202.13
20240126140001,38.8,204.26
20240126141001,37.44,206.38
20240126142001,36.0,208.51
20240126143001,34.5,210.64
20240126144001,32.93,212.77
20240126145001,31.29,214.89
20240126150001,29.61,217.02
20240126151001,27.88,219.15
20240126152001,26.1,221.28
20240126153001,24.27,223.4
20240126154001,22.41,225.53
20240126155001,20.52,227.66
20240126160001,18.59,229.79
20240126161001,16.63,231.91
20240126162001,14.65,234.04
20240126163001,12.64,236.17
20240126164001,10.61,238.3
20240126165001,8.55,240.43
20240126170001,6.48,242.55
20240126171001,4.38,244.68
20240126172001,2.27,246.81
20240126173001,0.15,248.94
20240127064001,-0.28,110.64
20240127065001,1.85,112.76
20240127070001,3.96,114.89
20240127071001,6.06,117.01
20240127072001,8.14,119.14
20240127073001,10.2,121.26
20240127074001,12.23,123.38
20240127075001,14.25,125.51
20240127080001,16.24,127.63
20240127081001,18.2,129.76
20240127082001,20.14,131.88
20240127083001,22.04,134.01
20240127084001,23.91,136.13
20240127085001,25.74,138.25
20240127090001,27.52,140.38
20240127091001,29.27,142.5
20240127092001,30.96,144.63
20240127093001,32.6,146.75
20240127094001,34.19,148.88
20240127095001,35.71,151.0
20240127100001,37.16,153.13
20240127101001,38.54,155.25
20240127102001,39.84,157.37
20240127103001,41.05,159.5
20240127104001,42.16,161.62
20240127105001,43.18,163.75
20240127110001,44.09,165.87
20240127111001,44.89,168.0
20240127112001,45.56,170.12
20240127113001,46.11,172.25
20240127114001,46.54,174.37
20240127115001,46.82,176.49
20240127120001,46.98,178.62
20240127121001,46.99,180.74
20240127122001,46.86,182.87
20240127123001,46.6,184.99
20240127124001,46.21,187.12
20240127125001,45.68,189.24
20240127130001,45.03,191.37
20240127131001,44.26,193.49
20240127132001,43.37,195.61
20240127133001,42.37,197.74
20240127134001,41.28,199.86
20240127135001,40.08,201.99
20240127140001,38.8,204.11
20240127141001,37.44,206.24
20240127142001,36.0,208.36
20240127143001,34.5,210.49
20240127144001,32.93,212.61
20240127145001,31.29,214.73
20240127150001,29.61,216.86
20240127151001,27.88,218.98
20240127152001,26.1,221.11
20240127153001,24.27,223.23
20240127154001,22.41,225.36
20240127155001,20.52,227.48
20240127160001,18.59,229.61
20240127161001,16.63,231.73
20240127162001,14.65,233.85
20240127163001,12.64,235.98
20240127164001,10.61,238.1
20240127165001,8.55,240.23
20240127170001,6.48,242.35
20240127171001,4.38,244.48
20240127172001,2.27,246.6
20240127173001,0.15,248.73
20240128064001,0.15,110.85
20240128065001,2.29,112.97
20240128070001,4.42,115.09
20240128071001,6.53,117.21
20240128072001,8.62,119.33
20240128073001,10.69,121.45
20240128074001,12.75,123.58
20240128075001,14.78,125.7
20240128080001,16.79,127.82
20240128081001,18.77,129.94
20240128082001,20.72,132.06
20240128083001,22.64,134.18
20240128084001,24.53,136.3
20240128085001,26.38,138.42
20240128090001,28.19,140.55
20240128091001,29.95,142.67
20240128092001,31.67,144.79
20240128093001,33.33,146.91
20240128094001,34.94,149.03
20240128095001,36.48,151.15
20240128100001,37.96,153.27
20240128101001,39.36,155.39
20240128102001,40.68,157.52
20240128103001,41.91,159.64
20240128104001,43.05,161.76
20240128105001,44.09,163.88
20240128110001,45.02,166.0
20240128111001,45.83,168.12
20240128112001,46.53,170.24
20240128113001,47.09,172.36
20240128114001,47.52,174.48
20240128115001,47.82,176.61
20240128120001,47.97,178.73
20240128121001,47.99,180.85
20240128122001,47.86,182.97
20240128123001,47.59,185.09
20240128124001,47.19,187.21
20240128125001,46.65,189.33
20240128130001,45.98,191.45
20240128131001,45.19,193.58
20240128132001,44.29,195.7
20240128133001,43.27,197.82
20240128134001,42.15,199.94
20240128135001,40.93,202.06
20240128140001,39.63,204.18
20240128141001,38.24,206.3
20240128142001,36.78,208.42
20240128143001,35.25,210.55
20240128144001,33.66,212.67
20240128145001,32.0,214.79
20240128150001,30.3,216.91
20240128151001,28.54,219.03
20240128152001,26.74,221.15
20240128153001,24.9,223.27
20240128154001,23.02,225.39
20240128155001,21.1,227.52
20240128160001,19.16,229.64
20240128161001,17.18,231.76
20240128162001,15.18,233.88
20240128163001,13.16,236.0
20240128164001,11.11,238.12
20240128165001,9.04,240.24
20240128170001,6.95,242.36
20240128171001,4.84,244.48
20240128172001,2.72,246.61
20240128173001,0.58,248.73
20240129064001,0.15,110.85
20240129065001,2.29,112.99
20240129070001,4.42,115.12
20240129071001,6.53,117.25
20240129072001,8.62,119.39
20240129073001,10.69,121.52
20240129074001,12.75,123.65
20240129075001,14.78,125.79
20240129080001,16.79,127.92
20240129081001,18.77,130.05
20240129082001,20.72,132.18
20240129083001,22.64,134.32
20240129084001,24.53,136.45
20240129085001,26.38,138.58
20240129090001,28.19,140.72
20240129091001,29.95,142.85
20240129092001,31.67,144.98
20240129093001,33.33,147.12
20240129094001,34.94,149.25
20240129095001,36.48,151.38
20240129100001,37.96,153.52
20240129101001,39.36,155.65
20240129102001,40.68,157.78
20240129103001,41.91,159.92
20240129104001,43.05,162.05
20240129105001,44.09,164.18
20240129110001,45.02,166.31
20240129111001,45.83,168.45
20240129112001,46.53,170.58
20240129113001,47.09,172.71
20240129114001,47.52,174.85
20240129115001,47.82,176.98
20240129120001,47.97,179.11
20240129121001,47.99,181.25
20240129122001,47.86,183.38
20240129123001,47.59,185.51
20240129124001,47.19,187.65
20240129125001,46.65,189.78
20240129130001,45.98,191.91
20240129131001,45.19,194.05
20240129132001,44.29,196.18
20240129133001,43.27,198.31
20240129134001,42.15,200.44
20240129135001,40.93,202.58
20240129140001,39.63,204.71
20240129141001,38.24,206.84
20240129142001,36.78,208.98
20240129143001,35.25,211.11
20240129144001,33.66,213.24
20240129145001,32.0,215.38
20240129150001,30.3,217.51
20240129151001,28.54,219.64
20240129152001,26.74,221.78
20240129153001,24.9,223.91
20240129154001,23.02,226.04
20240129155001,21.1,228.18
20240129160001,19.16,230.31
20240129161001,17.18,232.44
20240129162001,15.18,234.57
20240129163001,13.16,236.71
20240129164001,11.11,238.84
20240129165001,9.04,240.97
20240129170001,6.95,243.11
20240129171001,4.84,245.24
20240129172001,2.72,247.37
20240129173001,0.58,249.51
20240130064001,-0.07,109.86
20240130065001,2.08,112.0
20240130070001,4.2,114.15
20240130071001,6.32,116.29
20240130072001,8.41,118.44
20240130073001,10.49,120.58
20240130074001,12.54,122.73
20240130075001,14.58,124.87
20240130080001,16.59,127.02
20240130081001,18.57,129.16
20240130082001,20.52,131.31
20240130083001,22.45,133.45
20240130084001,24.34,135.6
20240130085001,26.19,137.74
20240130090001,28.01,139.89
20240130091001,29.78,142.03
20240130092001,31.5,144.18
20240130093001,33.17,146.32
20240130094001,34.78,148.47
20240130095001,36.33,150.61
20240130100001,37.81,152.76
20240130101001,39.22,154.9
20240130102001,40.55,157.05
20240130103001,41.79,159.19
20240130104001,42.94,161.34
20240130105001,43.99,163.48
20240130110001,44.93,165.63
20240130111001,45.76,167.77
20240130112001,46.46,169.92
20240130113001,47.04,172.06
20240130114001,47.49,174.21
20240130115001,47.8,176.35
20240130120001,47.97,178.5
20240130121001,47.99,180.64
20240130122001,47.88,182.79
20240130123001,47.63,184.93
20240130124001,47.24,187.08
20240130125001,46.71,189.22
20240130130001,46.06,191.37
20240130131001,45.28,193.51
20240130132001,44.38,195.66
20240130133001,43.38,197.8
20240130134001,42.27,199.95
20240130135001,41.06,202.09
20240130140001,39.76,204.24
20240130141001,38.39,206.38
20240130142001,36.93,208.53
20240130143001,35.41,210.67
20240130144001,33.82,212.82
20240130145001,32.17,214.96
20240130150001,30.47,217.11
20240130151001,28.72,219.25
20240130152001,26.92,221.4
20240130153001,25.08,223.54
20240130154001,23.21,225.69
20240130155001,21.3,227.83
20240130160001,19.35,229.98
20240130161001,17.38,232.12
20240130162001,15.38,234.27
20240130163001,13.36,236.41
20240130164001,11.31,238.56
20240130165001,9.24,240.7
20240130170001,7.16,242.85
20240130171001,5.05,244.99
20240130172001,2.93,247.14
20240130173001,0.79,249.28
20240131064001,0.36,110.07
20240131065001,2.51,112.21
20240131070001,4.65,114.35
20240131071001,6.78,116.48
20240131072001,8.89,118.62
20240131073001,10.98,120.76
20240131074001,13.05,122.9
20240131075001,15.1,125.04
20240131080001,17.13,127.18
20240131081001,19.13,129.32
20240131082001,21.1,131.45
20240131083001,23.04,133.59
20240131084001,24.95,135.73
20240131085001,26.83,137.87
20240131090001,28.66,140.01
20240131091001,30.45,142.15
20240131092001,32.2,144.29
20240131093001,33.89,146.42
20240131094001,35.52,148.56
20240131095001,37.1,150.7
20240131100001,38.6,152.84
20240131101001,40.04,154.98
20240131102001,41.39,157.12
20240131103001,42.66,159.26
20240131104001,43.83,161.39
20240131105001,44.9,163.53
20240131110001,45.86,165.67
20240131111001,46.7,167.81
20240131112001,47.43,169.95
20240131113001,48.02,172.09
20240131114001,48.47,174.23
20240131115001,48.79,176.36
20240131120001,48.96,178.5
20240131121001,48.99,180.64
20240131122001,48.88,182.78
20240131123001,48.62,184.92
20240131124001,48.22,187.06
20240131125001,47.68,189.2
20240131130001,47.01,191.33
20240131131001,46.21,193.47
20240131132001,45.3,195.61
20240131133001,44.27,197.75
20240131134001,43.14,199.89
20240131135001,41.91,202.03
20240131140001,40.59,204.17
20240131141001,39.19,206.3
20240131142001,37.71,208.44
20240131143001,36.16,210.58
20240131144001,34.55,212.72
20240131145001,32.88,214.86
20240131150001,31.15,217.0
20240131151001,29.38,219.14
20240131152001,27.56,221.27
20240131153001,25.71,223.41
20240131154001,23.81,225.55
20240131155001,21.88,227.69
20240131160001,19.92,229.83
20240131161001,17.93,231.97
20240131162001,15.91,234.11
20240131163001,13.87,236.24
20240131164001,11.81,238.38
20240131165001,9.73,240.52
20240131170001,7.63,242.66
20240131171001,5.51,244.8
20240131172001,3.37,246.94
20240131173001,1.22,249.08
20240201064001,0.36,110.08
20240201065001,2.51,112.23
20240201070001,4.65,114.38
20240201071001,6.78,116.54
20240201072001,8.89,118.69
20240201073001,10.98,120.84
20240201074001,13.05,123.0
20240201075001,15.1,125.15
20240201080001,17.13,127.31
20240201081001,19.13,129.46
20240201082001,21.1,131.61
20240201083001,23.04,133.77
20240201084001,24.95,135.92
20240201085001,26.83,138.07
20240201090001,28.66,140.23
20240201091001,30.45,142.38
20240201092001,32.2,144.53
20240201093001,33.89,146.69
20240201094001,35.52,148.84
20240201095001,37.1,151.0
20240201100001,38.6,153.15
20240201101001,40.04,155.3
20240201102001,41.39,157.46
20240201103001,42.66,159.61
20240201104001,43.83,161.76
20240201105001,44.9,163.92
20240201110001,45.86,166.07
20240201111001,46.7,168.22
20240201112001,47.43,170.38
20240201113001,48.02,172.53
20240201114001,48.47,174.69
20240201115001,48.79,176.84
20240201120001,48.96,178.99
20240201121001,48.99,181.15
20240201122001,48.88,183.3
20240201123001,48.62,185.45
20240201124001,48.22,187.61
20240201125001,47.68,189.76
20240201130001,47.01,191.91
20240201131001,46.21,194.07
20240201132001,45.3,196.22
20240201133001,44.27,198.38
20240201134001,43.14,200.53
20240201135001,41.91,202.68
20240201140001,40.59,204.84
20240201141001,39.19,206.99
20240201142001,37.71,209.14
20240201143001,36.16,211.3
20240201144001,34.55,213.45
20240201145001,32.88,215.6
20240201150001,31.15,217.76
20240201151001,29.38,219.91
20240201152001,27.56,222.06
20240201153001,25.71,224.22
20240201154001,23.81,226.37
20240201155001,21.88,228.53
20240201160001,19.92,230.68
20240201161001,17.93,232.83
20240201162001,15.91,234.99
20240201163001,13.87,237.14
20240201164001,11.81,239.29
20240201165001,9.73,241.45
20240201170001,7.63,243.6
20240201171001,5.51,245.75
20240201172001,3.37,247.91
20240201173001,1.22,250.06
20240202064001,0.36,109.08
20240202065001,2.51,111.25
20240202070001,4.65,113.41
20240202071001,6.78,115.58
20240202072001,8.89,117.74
20240202073001,10.98,119.91
20240202074001,13.05,122.08
20240202075001,15.1,124.24
20240202080001,17.13,126.41
20240202081001,19.13,128.57
20240202082001,21.1,130.74
20240202083001,23.04,132.9
20240202084001,24.95,135.07
20240202085001,26.83,137.23
20240202090001,28.66,139.4
20240202091001,30.45,141.56
20240202092001,32.2,143.73
20240202093001,33.89,145.89
20240202094001,35.52,148.06
20240202095001,37.1,150.23
20240202100001,38.6,152.39
20240202101001,40.04,154.56
20240202102001,41.39,156.72
20240202103001,42.66,158.89
20240202104001,43.83,161.05
20240202105001,44.9,163.22
20240202110001,45.86,165.38
20240202111001,46.7,167.55
20240202112001,47.43,169.71
20240202113001,48.02,171.88
20240202114001,48.47,174.05
20240202115001,48.79,176.21
20240202120001,48.96,178.38
20240202121001,48.99,180.54
20240202122001,48.88,182.71
20240202123001,48.62,184.87
20240202124001,48.22,187.04
20240202125001,47.68,189.2
20240202130001,47.01,191.37
20240202131001,46.21,193.53
20240202132001,45.3,195.7
20240202133001,44.27,197.86
20240202134001,43.14,200.03
20240202135001,41.91,202.2
20240202140001,40.59,204.36
20240202141001,39.19,206.53
20240202142001,37.71,208.69
20240202143001,36.16,210.86
20240202144001,34.55,213.02
20240202145001,32.88,215.19
20240202150001,31.15,217.35
20240202151001,29.38,219.52
20240202152001,27.56,221.68
20240202153001,25.71,223.85
20240202154001,23.81,226.02
20240202155001,21.88,228.18
20240202160001,19.92,230.35
20240202161001,17.93,232.51
20240202162001,15.91,234.68
20240202163001,13.87,236.84
20240202164001,11.81,239.01
20240202165001,9.73,241.17
20240202170001,7.63,243.34
20240202171001,5.51,245.5
20240202172001,3.37,247.67
20240202173001,1.22,249.83
20240202174001,-0.94,252.0
20240203064001,0.36,109.3
20240203065001,2.51,111.45
20240203070001,4.65,113.61
20240203071001,6.78,115.77
20240203072001,8.89,117.93
20240203073001,10.98,120.09
20240203074001,13.05,122.25
20240203075001,15.1,124.41
20240203080001,17.13,126.57
20240203081001,19.13,128.73
20240203082001,21.1,130.88
20240203083001,23.04,133.04
20240203084001,24.95,135.2
20240203085001,26.83,137.36
20240203090001,28.66,139.52
20240203091001,30.45,141.68
20240203092001,32.2,143.84
20240203093001,33.89,146.0
20240203094001,35.52,148.16
20240203095001,37.1,150.31
20240203100001,38.6,152.47
20240203101001,40.04,154.63
20240203102001,41.39,156.79
20240203103001,42.66,158.95
20240203104001,43.83,161.11
20240203105001,44.9,163.27
20240203110001,45.86,165.43
20240203111001,46.7,167.59
20240203112001,47.43,169.75
20240203113001,48.02,171.9
20240203114001,48.47,174.06
20240203115001,48.79,176.22
20240203120001,48.96,178.38
20240203121001,48.99,180.54
20240203122001,48.88,182.7
20240203123001,48.62,184.86
20240203124001,48.22,187.02
20240203125001,47.68,189.18
20240203130001,47.01,191.33
20240203131001,46.21,193.49
20240203132001,45.3,195.65
20240203133001,44.27,197.81
20240203134001,43.14,199.97
20240203135001,41.91,202.13
20240203140001,40.59,204.29
20240203141001,39.19,206.45
20240203142001,37.71,208.61
20240203143001,36.16,210.76
20240203144001,34.55,212.92
20240203145001,32.88,215.08
20240203150001,31.15,217.24
20240203151001,29.38,219.4
20240203152001,27.56,221.56
20240203153001,25.71,223.72
20240203154001,23.81,225.88
20240203155001,21.88,228.04
20240203160001,19.92,230.19
20240203161001,17.93,232.35
20240203162001,15.91,234.51
20240203163001,13.87,236.67
20240203164001,11.81,238.83
20240203165001,9.73,240.99
20240203170001,7.63,243.15
20240203171001,5.51,245.31
20240203172001,3.37,247.47
20240203173001,1.22,249.63
20240203174001,-0.94,251.78
20240204064001,0.78,109.3
20240204065001,2.95,111.45
20240204070001,5.1,113.61
20240204071001,7.24,115.77
20240204072001,9.37,117.93
20240204073001,11.47,120.09
20240204074001,13.56,122.25
20240204075001,15.62,124.41
20240204080001,17.66,126.57
20240204081001,19.68,128.73
20240204082001,21.67,130.88
20240204083001,23.63,133.04
20240204084001,25.56,135.2
20240204085001,27.45,137.36
20240204090001,29.31,139.52
20240204091001,31.12,141.68
20240204092001,32.89,143.84
20240204093001,34.6,146.0
20240204094001,36.26,148.16
20240204095001,37.86,150.31
20240204100001,39.39,152.47
20240204101001,40.85,154.63
20240204102001,42.22,156.79
20240204103001,43.51,158.95
20240204104001,44.71,161.11
20240204105001,45.8,163.27
20240204110001,46.78,165.43
20240204111001,47.65,167.59
20240204112001,48.39,169.75
20240204113001,48.99,171.9
20240204114001,49.46,174.06
20240204115001,49.79,176.22
20240204120001,49.96,178.38
20240204121001,49.99,180.54
20240204122001,49.87,182.7
20240204123001,49.61,184.86
20240204124001,49.2,187.02
20240204125001,48.64,189.18
20240204130001,47.96,191.33
20240204131001,47.14,193.49
20240204132001,46.21,195.65
20240204133001,45.16,197.81
20240204134001,44.0,199.97
20240204135001,42.75,202.13
20240204140001,41.41,204.29
20240204141001,39.98,206.45
20240204142001,38.48,208.61
20240204143001,36.91,210.76
20240204144001,35.27,212.92
20240204145001,33.58,215.08
20240204150001,31.83,217.24
20240204151001,30.04,219.4
20240204152001,28.2,221.56
20240204153001,26.32,223.72
20240204154001,24.41,225.88
20240204155001,22.46,228.04
20240204160001,20.48,230.19
20240204161001,18.47,232.35
20240204162001,16.44,234.51
20240204163001,14.38,236.67
20240204164001,12.31,238.83
20240204165001,10.21,240.99
20240204170001,8.09,243.15
20240204171001,5.96,245.31
20240204172001,3.81,247.47
20240204173001,1.65,249.63
20240204174001,-0.52,251.78
20240205064001,0.78,108.53
20240205065001,2.95,110.71
20240205070001,5.1,112.89
20240205071001,7.24,115.07
20240205072001,9.37,117.26
20240205073001,11.47,119.44
20240205074001,13.56,121.62
20240205075001,15.62,123.8
20240205080001,17.66,125.99
20240205081001,19.68,128.17
20240205082001,21.67,130.35
20240205083001,23.63,132.53
20240205084001,25.56,134.72
20240205085001,27.45,136.9
20240205090001,29.31,139.08
20240205091001,31.12,141.26
20240205092001,32.89,143.45
20240205093001,34.6,145.63
20240205094001,36.26,147.81
20240205095001,37.86,149.99
20240205100001,39.39,152.17
20240205101001,40.85,154.36
20240205102001,42.22,156.54
20240205103001,43.51,158.72
20240205104001,44.71,160.9
20240205105001,45.8,163.09
20240205110001,46.78,165.27
20240205111001,47.65,167.45
20240205112001,48.39,169.63
20240205113001,48.99,171.82
20240205114001,49.46,174.0
20240205115001,49.79,176.18
20240205120001,49.96,178.36
20240205121001,49.99,180.55
20240205122001,49.87,182.73
20240205123001,49.61,184.91
20240205124001,49.2,187.09
20240205125001,48.64,189.28
20240205130001,47.96,191.46
20240205131001,47.14,193.64
20240205132001,46.21,195.82
20240205133001,45.16,198.0
20240205134001,44.0,200.19
20240205135001,42.75,202.37
20240205140001,41.41,204.55
20240205141001,39.98,206.73
20240205142001,38.48,208.92
20240205143001,36.91,211.1
20240205144001,35.27,213.28
20240205145001,33.58,215.46
20240205150001,31.83,217.65
20240205151001,30.04,219.83
20240205152001,28.2,222.01
20240205153001,26.32,224.19
20240205154001,24.41,226.38
20240205155001,22.46,228.56
20240205160001,20.48,230.74
20240205161001,18.47,232.92
20240205162001,16.44,235.1
20240205163001,14.38,237.29
20240205164001,12.31,239.47
20240205165001,10.21,241.65
20240205170001,8.09,243.83
20240205171001,5.96,246.02
20240205172001,3.81,248.2
20240205173001,1.65,250.38
20240205174001,-0.52,252.56
20240206064001,0.57,108.53
20240206065001,2.74,110.7
20240206070001,4.89,112.88
20240206071001,7.03,115.06
20240206072001,9.15,117.24
20240206073001,11.26,119.42
20240206074001,13.35,121.6
20240206075001,15.41,123.78
20240206080001,17.46,125.96
20240206081001,19.48,128.14
20240206082001,21.47,130.32
20240206083001,23.44,132.5
20240206084001,25.37,134.67
20240206085001,27.27,136.85
20240206090001,29.12,139.03
20240206091001,30.94,141.21
20240206092001,32.71,143.39
20240206093001,34.43,145.57
20240206094001,36.1,147.75
20240206095001,37.7,149.93
20240206100001,39.24,152.11
20240206101001,40.71,154.29
20240206102001,42.09,156.47
20240206103001,43.39,158.64
20240206104001,44.59,160.82
20240206105001,45.7,163.0
20240206110001,46.69,165.18
20240206111001,47.57,167.36
20240206112001,48.32,169.54
20240206113001,48.94,171.72
20240206114001,49.42,173.9
20240206115001,49.76,176.08
20240206120001,49.95,178.26
20240206121001,50.0,180.44
20240206122001,49.89,182.61
20240206123001,49.64,184.79
20240206124001,49.24,186.97
20240206125001,48.71,189.15
20240206130001,48.03,191.33
20240206131001,47.23,193.51
20240206132001,46.31,195.69
20240206133001,45.27,197.87
20240206134001,44.12,200.05
20240206135001,42.88,202.23
20240206140001,41.55,204.41
20240206141001,40.13,206.59
20240206142001,38.63,208.76
20240206143001,37.07,210.94
20240206144001,35.44,213.12
20240206145001,33.75,215.3
20240206150001,32.01,217.48
20240206151001,30.22,219.66
20240206152001,28.39,221.84
20240206153001,26.51,224.02
20240206154001,24.6,226.2
20240206155001,22.65,228.38
20240206160001,20.68,230.56
20240206161001,18.67,232.73
20240206162001,16.64,234.91
20240206163001,14.59,237.09
20240206164001,12.52,239.27
20240206165001,10.42,241.45
20240206170001,8.31,243.63
20240206171001,6.18,245.81
20240206172001,4.03,247.99
20240206173001,1.87,250.17
20240206174001,-0.3,252.35
20240207064001,0.99,108.74
20240207065001,3.17,110.92
20240207070001,5.34,113.09
20240207071001,7.49,115.27
20240207072001,9.63,117.44
20240207073001,11.75,119.62
20240207074001,13.85,121.8
20240207075001,15.93,123.97
20240207080001,17.99,126.15
20240207081001,20.03,128.32
20240207082001,22.04,130.5
20240207083001,24.02,132.68
20240207084001,25.97,134.85
20240207085001,27.89,137.03
20240207090001,29.77,139.2
20240207091001,31.6,141.38
20240207092001,33.4,143.55
20240207093001,35.14,145.73
20240207094001,36.83,147.91
20240207095001,38.46,150.08
20240207100001,40.02,152.26
20240207101001,41.51,154.43
20240207102001,42.92,156.61
20240207103001,44.24,158.79
20240207104001,45.47,160.96
20240207105001,46.6,163.14
20240207110001,47.61,165.31
20240207111001,48.51,167.49
20240207112001,49.28,169.66
20240207113001,49.91,171.84
20240207114001,50.4,174.02
20240207115001,50.75,176.19
20240207120001,50.95,178.37
20240207121001,51.0,180.54
20240207122001,50.89,182.72
20240207123001,50.63,184.9
20240207124001,50.22,187.07
20240207125001,49.67,189.25
20240207130001,48.98,191.42
20240207131001,48.16,193.6
20240207132001,47.22,195.77
20240207133001,46.16,197.95
20240207134001,44.99,200.13
20240207135001,43.72,202.3
20240207140001,42.36,204.48
20240207141001,40.92,206.65
20240207142001,39.4,208.83
20240207143001,37.81,211.01
20240207144001,36.16,213.18
20240207145001,34.45,215.36
20240207150001,32.68,217.53
20240207151001,30.87,219.71
20240207152001,29.02,221.89
20240207153001,27.12,224.06
20240207154001,25.19,226.24
20240207155001,23.23,228.41
20240207160001,21.24,230.59
20240207161001,19.22,232.76
20240207162001,17.17,234.94
20240207163001,15.1,237.12
20240207164001,13.01,239.29
20240207165001,10.9,241.47
20240207170001,8.77,243.64
20240207171001,6.63,245.82
20240207172001,4.47,248.0
20240207173001,2.3,250.17
20240207174001,0.12,252.35
20240208064001,0.99,107.76
20240208065001,3.17,109.96
20240208070001,5.34,112.17
20240208071001,7.49,114.37
20240208072001,9.63,116.57
20240208073001,11.75,118.77
20240208074001,13.85,120.98
20240208075001,15.93,123.18
20240208080001,17.99,125.38
20240208081001,20.03,127.58
20240208082001,22.04,129.79
20240208083001,24.02,131.99
20240208084001,25.97,134.19
20240208085001,27.89,136.39
20240208090001,29.77,138.6
20240208091001,31.6,140.8
20240208092001,33.4,143.0
20240208093001,35.14,145.2
20240208094001,36.83,147.4
20240208095001,38.46,149.61
20240208100001,40.02,151.81
20240208101001,41.51,154.01
20240208102001,42.92,156.21
20240208103001,44.24,158.42
20240208104001,45.47,160.62
20240208105001,46.6,162.82
20240208110001,47.61,165.02
20240208111001,48.51,167.23
20240208112001,49.28,169.43
20240208113001,49.91,171.63
20240208114001,50.4,173.83
20240208115001,50.75,176.04
20240208120001,50.95,178.24
20240208121001,51.0,180.44
20240208122001,50.89,182.64
20240208123001,50.63,184.85
20240208124001,50.22,187.05
20240208125001,49.67,189.25
20240208130001,48.98,191.45
20240208131001,48.16,193.65
20240208132001,47.22,195.86
20240208133001,46.16,198.06
20240208134001,44.99,200.26
20240208135001,43.72,202.46
20240208140001,42.36,204.67
20240208141001,40.92,206.87
20240208142001,39.4,209.07
20240208143001,37.81,211.27
20240208144001,36.16,213.48
20240208145001,34.45,215.68
20240208150001,32.68,217.88
20240208151001,30.87,220.08
20240208152001,29.02,222.29
20240208153001,27.12,224.49
20240208154001,25.19,226.69
20240208155001,23.23,228.89
20240208160001,21.24,231.1
20240208161001,19.22,233.3
20240208162001,17.17,235.5
20240208163001,15.1,237.7
20240208164001,13.01,239.9
20240208165001,10.9,242.11
20240208170001,8.77,244.31
20240208171001,6.63,246.51
20240208172001,4.47,248.71
20240208173001,2.3,250.92
20240208174001,0.12,253.12
20240209064001,0.99,107.98
20240209065001,3.17,110.17
20240209070001,5.34,112.37
20240209071001,7.49,114.56
20240209072001,9.63,116.76
20240209073001,11.75,118.96
20240209074001,13.85,121.15
20240209075001,15.93,123.35
20240209080001,17.99,125.54
20240209081001,20.03,127.74
20240209082001,22.04,129.93
20240209083001,24.02,132.13
20240209084001,25.97,134.33
20240209085001,27.89,136.52
20240209090001,29.77,138.72
20240209091001,31.6,140.91
20240209092001,33.4,143.11
20240209093001,35.14,145.31
20240209094001,36.83,147.5
20240209095001,38.46,149.7
20240209100001,40.02,151.89
20240209101001,41.51,154.09
20240209102001,42.92,156.28
20240209103001,44.24,158.48
20240209104001,45.47,160.68
20240209105001,46.6,162.87
20240209110001,47.61,165.07
20240209111001,48.51,167.26
20240209112001,49.28,169.46
20240209113001,49.91,171.66
20240209114001,50.4,173.85
20240209115001,50.75,176.05
20240209120001,50.95,178.24
20240209121001,51.0,180.44
20240209122001,50.89,182.64
20240209123001,50.63,184.83
20240209124001,50.22,187.03
20240209125001,49.67,189.22
20240209130001,48.98,191.42
20240209131001,48.16,193.61
20240209132001,47.22,195.81
20240209133001,46.16,198.01
20240209134001,44.99,200.2
20240209135001,43.72,202.4
20240209140001,42.36,204.59
20240209141001,40.92,206.79
20240209142001,39.4,208.99
20240209143001,37.81,211.18
20240209144001,36.16,213.38
20240209145001,34.45,215.57
20240209150001,32.68,217.77
20240209151001,30.87,219.96
20240209152001,29.02,222.16
20240209153001,27.12,224.36
20240209154001,25.19,226.55
20240209155001,23.23,228.75
20240209160001,21.24,230.94
20240209161001,19.22,233.14
20240209162001,17.17,235.34
20240209163001,15.1,237.53
20240209164001,13.01,239.73
20240209165001,10.9,241.92
20240209170001,8.77,244.12
20240209171001,6.63,246.31
20240209172001,4.47,248.51
20240209173001,2.3,250.71
20240209174001,0.12,252.9
20240210064001,1.42,107.99
20240210065001,3.61,110.2
20240210070001,5.78,112.41
20240210071001,7.95,114.62
20240210072001,10.1,116.83
20240210073001,12.23,119.04
20240210074001,14.35,121.25
20240210075001,16.44,123.46
20240210080001,18.52,125.68
20240210081001,20.57,127.89
20240210082001,22.6,130.1
20240210083001,24.6,132.31
20240210084001,26.57,134.52
20240210085001,28.5,136.73
20240210090001,30.4,138.94
20240210091001,32.26,141.15
20240210092001,34.07,143.36
20240210093001,35.84,145.57
20240210094001,37.55,147.78
20240210095001,39.2,149.99
20240210100001,40.79,152.2
20240210101001,42.3,154.41
