Serial,ElevationAngle(degree),Azimuth(degree)
20240411132016,64.77,202.43
20240411133016,62.81,205.07
20240411134016,60.8,207.7
20240411135016,58.73,210.34
20240411140016,56.62,212.98
20240411141016,54.48,215.62
20240411142016,52.31,218.26
20240411143016,50.12,220.9
20240411144016,47.9,223.54
20240411145016,45.68,226.17
20240411150016,43.44,228.81
20240411151016,41.19,231.45
20240411152016,38.93,234.09
20240411153016,36.67,236.73
20240411154016,34.4,239.37
20240411155016,32.12,242.01
20240411160016,29.85,244.64
20240411161016,27.56,247.28
20240411162016,25.28,249.92
20240411163016,23.0,252.56
20240411164016,20.71,255.2
20240411165016,18.43,257.84
20240411170016,16.15,260.47
20240411171016,13.87,263.11
20240411172016,11.59,265.75
20240411173016,9.32,268.39
20240411174016,7.05,271.03
20240411175016,4.78,273.67
20240411180016,2.52,276.31
20240411181016,0.27,278.94
20240412054016,0.49,81.32
20240412055016,2.75,83.95
20240412060016,5.01,86.59
20240412061016,7.28,89.22
20240412062016,9.55,91.86
20240412063016,11.82,94.49
20240412064016,14.1,97.13
20240412065016,16.38,99.76
20240412070016,18.66,102.4
20240412071016,20.94,105.03
20240412072016,23.23,107.67
20240412073016,25.51,110.3
20240412074016,27.79,112.94
20240412075016,30.07,115.57
20240412080016,32.35,118.21
20240412081016,34.63,120.84
20240412082016,36.9,123.48
20240412083016,39.16,126.11
20240412084016,41.42,128.75
20240412085016,43.67,131.38
20240412090016,45.9,134.02
20240412091016,48.13,136.65
20240412092016,50.34,139.29
20240412093016,52.52,141.92
20240412094016,54.69,144.56
20240412095016,56.83,147.19
20240412100016,58.94,149.83
20240412101016,61.0,152.46
20240412102016,63.01,155.1
20240412103016,64.96,157.73
20240412104016,66.82,160.37
20240412105016,68.59,163.0
20240412110016,70.22,165.64
20240412111016,71.69,168.27
20240412112016,72.94,170.91
20240412113016,73.94,173.54
20240412114016,74.63,176.18
20240412115016,74.97,178.81
20240412120016,74.93,181.45
20240412121016,74.52,184.08
20240412122016,73.77,186.72
20240412123016,72.71,189.35
20240412124016,71.41,191.99
20240412125016,69.91,194.62
20240412130016,68.24,197.26
20240412131016,66.46,199.89
20240412132016,64.57,202.53
20240412133016,62.61,205.16
20240412134016,60.59,207.8
20240412135016,58.52,210.43
20240412140016,56.41,213.07
20240412141016,54.26,215.7
20240412142016,52.09,218.34
20240412143016,49.89,220.97
20240412144016,47.68,223.61
20240412145016,45.46,226.25
20240412150016,43.22,228.88
20240412151016,40.97,231.52
20240412152016,38.71,234.15
20240412153016,36.44,236.79
20240412154016,34.17,239.42
20240412155016,31.9,242.06
20240412160016,29.62,244.69
20240412161016,27.34,247.33
20240412162016,25.05,249.96
20240412163016,22.77,252.6
20240412164016,20.49,255.23
20240412165016,18.2,257.87
20240412170016,15.92,260.5
20240412171016,13.64,263.14
20240412172016,11.37,265.77
20240412173016,9.09,268.41
20240412174016,6.82,271.04
20240412175016,4.56,273.68
20240412180016,2.3,276.31
20240412181016,0.04,278.95
20240413054016,0.49,81.59
20240413055016,2.75,84.23
20240413060016,5.01,86.88
20240413061016,7.28,89.52
20240413062016,9.55,92.17
20240413063016,11.82,94.81
20240413064016,14.1,97.46
20240413065016,16.38,100.1
20240413070016,18.66,102.74
20240413071016,20.94,105.39
20240413072016,23.23,108.03
20240413073016,25.51,110.68
20240413074016,27.79,113.32
20240413075016,30.07,115.97
20240413080016,32.35,118.61
20240413081016,34.63,121.26
20240413082016,36.9,123.9
20240413083016,39.16,126.55
20240413084016,41.42,129.19
20240413085016,43.67,131.84
20240413090016,45.9,134.48
20240413091016,48.13,137.13
20240413092016,50.34,139.77
20240413093016,52.52,142.42
20240413094016,54.69,145.06
20240413095016,56.83,147.71
20240413100016,58.94,150.35
20240413101016,61.0,152.99
20240413102016,63.01,155.64
20240413103016,64.96,158.28
20240413104016,66.82,160.93
20240413105016,68.59,163.57
20240413110016,70.22,166.22
20240413111016,71.69,168.86
20240413112016,72.94,171.51
20240413113016,73.94,174.15
20240413114016,74.63,176.8
20240413115016,74.97,179.44
20240413120016,74.93,182.09
20240413121016,74.52,184.73
20240413122016,73.77,187.38
20240413123016,72.71,190.02
20240413124016,71.41,192.67
20240413125016,69.91,195.31
20240413130016,68.24,197.96
20240413131016,66.46,200.6
20240413132016,64.57,203.24
20240413133016,62.61,205.89
20240413134016,60.59,208.53
20240413135016,58.52,211.18
20240413140016,56.41,213.82
20240413141016,54.26,216.47
20240413142016,52.09,219.11
20240413143016,49.89,221.76
20240413144016,47.68,224.4
20240413145016,45.46,227.05
20240413150016,43.22,229.69
20240413151016,40.97,232.34
20240413152016,38.71,234.98
20240413153016,36.44,237.63
20240413154016,34.17,240.27
20240413155016,31.9,242.92
20240413160016,29.62,245.56
20240413161016,27.34,248.21
20240413162016,25.05,250.85
20240413163016,22.77,253.49
20240413164016,20.49,256.14
20240413165016,18.2,258.78
20240413170016,15.92,261.43
20240413171016,13.64,264.07
20240413172016,11.37,266.72
20240413173016,9.09,269.36
20240413174016,6.82,272.01
20240413175016,4.56,274.65
20240413180016,2.3,277.3
20240413181016,0.04,279.94
20240414054016,0.91,80.86
20240414055016,3.15,83.51
20240414060016,5.41,86.16
20240414061016,7.67,88.81
20240414062016,9.94,91.46
20240414063016,12.21,94.11
20240414064016,14.48,96.76
20240414065016,16.76,99.41
20240414070016,19.04,102.06
20240414071016,21.32,104.71
20240414072016,23.6,107.36
20240414073016,25.89,110.02
20240414074016,28.17,112.67
20240414075016,30.45,115.32
20240414080016,32.73,117.97
20240414081016,35.01,120.62
20240414082016,37.29,123.27
20240414083016,39.56,125.92
20240414084016,41.82,128.57
20240414085016,44.08,131.22
20240414090016,46.32,133.87
20240414091016,48.56,136.52
20240414092016,50.78,139.18
20240414093016,52.99,141.83
20240414094016,55.17,144.48
20240414095016,57.33,147.13
20240414100016,59.46,149.78
20240414101016,61.55,152.43
20240414102016,63.6,155.08
20240414103016,65.58,157.73
20240414104016,67.49,160.38
20240414105016,69.3,163.03
20240414110016,70.99,165.69
20240414111016,72.51,168.34
20240414112016,73.82,170.99
20240414113016,74.88,173.64
20240414114016,75.61,176.29
20240414115016,75.97,178.94
20240414120016,75.93,181.59
20240414121016,75.49,184.24
20240414122016,74.69,186.89
20240414123016,73.58,189.54
20240414124016,72.22,192.19
20240414125016,70.66,194.85
20240414130016,68.95,197.5
20240414131016,67.11,200.15
20240414132016,65.19,202.8
20240414133016,63.19,205.45
20240414134016,61.14,208.1
20240414135016,59.04,210.75
20240414140016,56.9,213.4
20240414141016,54.74,216.05
20240414142016,52.55,218.7
20240414143016,50.34,221.35
20240414144016,48.11,224.01
20240414145016,45.87,226.66
20240414150016,43.63,229.31
20240414151016,41.37,231.96
20240414152016,39.1,234.61
20240414153016,36.83,237.26
20240414154016,34.56,239.91
20240414155016,32.28,242.56
20240414160016,30.0,245.21
20240414161016,27.71,247.86
20240414162016,25.43,250.51
20240414163016,23.15,253.17
20240414164016,20.86,255.82
20240414165016,18.58,258.47
20240414170016,16.3,261.12
20240414171016,14.03,263.77
20240414172016,11.75,266.42
20240414173016,9.48,269.07
20240414174016,7.22,271.72
20240414175016,4.96,274.37
20240414180016,2.7,277.02
20240414181016,0.46,279.67
20240415054016,0.91,81.12
20240415055016,3.15,83.77
20240415060016,5.41,86.41
20240415061016,7.67,89.06
20240415062016,9.94,91.71
20240415063016,12.21,94.36
20240415064016,14.48,97.0
20240415065016,16.76,99.65
20240415070016,19.04,102.3
20240415071016,21.32,104.94
20240415072016,23.6,107.59
20240415073016,25.89,110.24
20240415074016,28.17,112.89
20240415075016,30.45,115.53
20240415080016,32.73,118.18
20240415081016,35.01,120.83
20240415082016,37.29,123.48
20240415083016,39.56,126.12
20240415084016,41.82,128.77
20240415085016,44.08,131.42
20240415090016,46.32,134.07
20240415091016,48.56,136.71
20240415092016,50.78,139.36
20240415093016,52.99,142.01
20240415094016,55.17,144.66
20240415095016,57.33,147.3
20240415100016,59.46,149.95
20240415101016,61.55,152.6
20240415102016,63.6,155.25
20240415103016,65.58,157.89
20240415104016,67.49,160.54
20240415105016,69.3,163.19
20240415110016,70.99,165.84
20240415111016,72.51,168.48
20240415112016,73.82,171.13
20240415113016,74.88,173.78
20240415114016,75.61,176.43
20240415115016,75.97,179.07
20240415120016,75.93,181.72
20240415121016,75.49,184.37
20240415122016,74.69,187.02
20240415123016,73.58,189.66
20240415124016,72.22,192.31
20240415125016,70.66,194.96
20240415130016,68.95,197.61
20240415131016,67.11,200.25
20240415132016,65.19,202.9
20240415133016,63.19,205.55
20240415134016,61.14,208.2
20240415135016,59.04,210.84
20240415140016,56.9,213.49
20240415141016,54.74,216.14
20240415142016,52.55,218.79
20240415143016,50.34,221.43
20240415144016,48.11,224.08
20240415145016,45.87,226.73
20240415150016,43.63,229.37
20240415151016,41.37,232.02
20240415152016,39.1,234.67
20240415153016,36.83,237.32
20240415154016,34.56,239.96
20240415155016,32.28,242.61
20240415160016,30.0,245.26
20240415161016,27.71,247.91
20240415162016,25.43,250.55
20240415163016,23.15,253.2
20240415164016,20.86,255.85
20240415165016,18.58,258.5
20240415170016,16.3,261.14
20240415171016,14.03,263.79
20240415172016,11.75,266.44
20240415173016,9.48,269.09
20240415174016,7.22,271.73
20240415175016,4.96,274.38
20240415180016,2.7,277.03
20240415181016,0.46,279.68
20240416054016,1.13,80.4
20240416055016,3.38,83.07
20240416060016,5.63,85.73
20240416061016,7.9,88.4
20240416062016,10.16,91.07
20240416063016,12.43,93.73
20240416064016,14.71,96.4
20240416065016,16.99,99.07
20240416070016,19.27,101.73
20240416071016,21.55,104.4
20240416072016,23.83,107.07
20240416073016,26.12,109.73
20240416074016,28.4,112.4
20240416075016,30.68,115.07
20240416080016,32.96,117.73
20240416081016,35.24,120.4
20240416082016,37.51,123.07
20240416083016,39.78,125.73
20240416084016,42.05,128.4
20240416085016,44.3,131.07
20240416090016,46.55,133.73
20240416091016,48.78,136.4
20240416092016,51.0,139.07
20240416093016,53.21,141.73
20240416094016,55.39,144.4
20240416095016,57.55,147.07
20240416100016,59.67,149.73
20240416101016,61.76,152.4
20240416102016,63.8,155.07
20240416103016,65.78,157.73
20240416104016,67.68,160.4
20240416105016,69.48,163.07
20240416110016,71.15,165.73
20240416111016,72.65,168.4
20240416112016,73.94,171.07
20240416113016,74.97,173.73
20240416114016,75.66,176.4
20240416115016,75.98,179.07
20240416120016,75.9,181.73
20240416121016,75.43,184.4
20240416122016,74.59,187.07
20240416123016,73.46,189.73
20240416124016,72.07,192.4
20240416125016,70.5,195.07
20240416130016,68.77,197.73
20240416131016,66.93,200.4
20240416132016,64.99,203.07
20240416133016,62.99,205.73
20240416134016,60.93,208.4
20240416135016,58.83,211.07
20240416140016,56.69,213.73
20240416141016,54.52,216.4
20240416142016,52.33,219.07
20240416143016,50.12,221.73
20240416144016,47.89,224.4
20240416145016,45.65,227.07
20240416150016,43.4,229.73
20240416151016,41.14,232.4
20240416152016,38.88,235.07
20240416153016,36.61,237.73
20240416154016,34.33,240.4
20240416155016,32.05,243.07
20240416160016,29.77,245.73
20240416161016,27.49,248.4
20240416162016,25.2,251.07
20240416163016,22.92,253.73
20240416164016,20.64,256.4
20240416165016,18.35,259.07
20240416170016,16.08,261.73
20240416171016,13.8,264.4
20240416172016,11.53,267.07
20240416173016,9.26,269.73
20240416174016,6.99,272.4
20240416175016,4.73,275.07
20240416180016,2.48,277.73
20240416181016,0.23,280.4
20240417053016,-0.7,78.0
20240417054016,1.54,80.66
20240417055016,3.78,83.33
20240417060016,6.03,85.99
20240417061016,8.29,88.65
20240417062016,10.55,91.32
20240417063016,12.82,93.98
20240417064016,15.09,96.64
20240417065016,17.36,99.31
20240417070016,19.64,101.97
20240417071016,21.92,104.63
20240417072016,24.2,107.3
20240417073016,26.49,109.96
20240417074016,28.77,112.62
20240417075016,31.05,115.28
20240417080016,33.34,117.95
20240417081016,35.62,120.61
20240417082016,37.89,123.27
20240417083016,40.17,125.94
20240417084016,42.44,128.6
20240417085016,44.7,131.26
20240417090016,46.95,133.93
20240417091016,49.2,136.59
20240417092016,51.43,139.25
20240417093016,53.65,141.92
20240417094016,55.85,144.58
20240417095016,58.03,147.24
20240417100016,60.18,149.91
20240417101016,62.29,152.57
20240417102016,64.36,155.23
20240417103016,66.38,157.9
20240417104016,68.32,160.56
20240417105016,70.17,163.22
20240417110016,71.9,165.89
20240417111016,73.46,168.55
20240417112016,74.82,171.21
20240417113016,75.9,173.87
20240417114016,76.64,176.54
20240417115016,76.98,179.2
20240417120016,76.89,181.86
20240417121016,76.39,184.53
20240417122016,75.5,187.19
20240417123016,74.3,189.85
20240417124016,72.86,192.52
20240417125016,71.22,195.18
20240417130016,69.44,197.84
20240417131016,67.55,200.51
20240417132016,65.58,203.17
20240417133016,63.54,205.83
20240417134016,61.45,208.5
20240417135016,59.32,211.16
20240417140016,57.16,213.82
20240417141016,54.97,216.49
20240417142016,52.76,219.15
20240417143016,50.54,221.81
20240417144016,48.3,224.48
20240417145016,46.05,227.14
20240417150016,43.8,229.8
20240417151016,41.53,232.46
20240417152016,39.26,235.13
20240417153016,36.98,237.79
20240417154016,34.7,240.45
20240417155016,32.42,243.12
20240417160016,30.14,245.78
20240417161016,27.86,248.44
20240417162016,25.57,251.11
20240417163016,23.29,253.77
20240417164016,21.01,256.43
20240417165016,18.73,259.1
20240417170016,16.45,261.76
20240417171016,14.18,264.42
20240417172016,11.91,267.09
20240417173016,9.64,269.75
20240417174016,7.38,272.41
20240417175016,5.13,275.08
20240417180016,2.88,277.74
20240417181016,0.64,280.4
20240418053016,-0.7,78.0
20240418054016,1.54,80.68
20240418055016,3.78,83.35
20240418060016,6.03,86.03
20240418061016,8.29,88.7
20240418062016,10.55,91.38
20240418063016,12.82,94.06
20240418064016,15.09,96.73
20240418065016,17.36,99.41
20240418070016,19.64,102.09
20240418071016,21.92,104.76
20240418072016,24.2,107.44
20240418073016,26.49,110.11
20240418074016,28.77,112.79
20240418075016,31.05,115.47
20240418080016,33.34,118.14
20240418081016,35.62,120.82
20240418082016,37.89,123.5
20240418083016,40.17,126.17
20240418084016,42.44,128.85
20240418085016,44.7,131.52
20240418090016,46.95,134.2
20240418091016,49.2,136.88
20240418092016,51.43,139.55
20240418093016,53.65,142.23
20240418094016,55.85,144.91
20240418095016,58.03,147.58
20240418100016,60.18,150.26
20240418101016,62.29,152.93
20240418102016,64.36,155.61
20240418103016,66.38,158.29
20240418104016,68.32,160.96
20240418105016,70.17,163.64
20240418110016,71.9,166.32
20240418111016,73.46,168.99
20240418112016,74.82,171.67
20240418113016,75.9,174.34
20240418114016,76.64,177.02
20240418115016,76.98,179.7
20240418120016,76.89,182.37
20240418121016,76.39,185.05
20240418122016,75.5,187.73
20240418123016,74.3,190.4
20240418124016,72.86,193.08
20240418125016,71.22,195.75
20240418130016,69.44,198.43
20240418131016,67.55,201.11
20240418132016,65.58,203.78
20240418133016,63.54,206.46
20240418134016,61.45,209.14
20240418135016,59.32,211.81
20240418140016,57.16,214.49
20240418141016,54.97,217.16
20240418142016,52.76,219.84
20240418143016,50.54,222.52
20240418144016,48.3,225.19
20240418145016,46.05,227.87
20240418150016,43.8,230.55
20240418151016,41.53,233.22
20240418152016,39.26,235.9
20240418153016,36.98,238.57
20240418154016,34.7,241.25
20240418155016,32.42,243.93
20240418160016,30.14,246.6
20240418161016,27.86,249.28
20240418162016,25.57,251.96
20240418163016,23.29,254.63
20240418164016,21.01,257.31
20240418165016,18.73,259.98
20240418170016,16.45,262.66
20240418171016,14.18,265.34
20240418172016,11.91,268.01
20240418173016,9.64,270.69
20240418174016,7.38,273.37
20240418175016,5.13,276.04
20240418180016,2.88,278.72
20240418181016,0.64,281.39
20240419053016,-0.7,77.27
20240419054016,1.54,79.95
20240419055016,3.78,82.63
20240419060016,6.03,85.32
20240419061016,8.29,88.0
20240419062016,10.55,90.68
20240419063016,12.82,93.36
20240419064016,15.09,96.04
20240419065016,17.36,98.73
20240419070016,19.64,101.41
20240419071016,21.92,104.09
20240419072016,24.2,106.77
20240419073016,26.49,109.46
20240419074016,28.77,112.14
20240419075016,31.05,114.82
20240419080016,33.34,117.5
20240419081016,35.62,120.18
20240419082016,37.89,122.87
20240419083016,40.17,125.55
20240419084016,42.44,128.23
20240419085016,44.7,130.91
20240419090016,46.95,133.6
20240419091016,49.2,136.28
20240419092016,51.43,138.96
20240419093016,53.65,141.64
20240419094016,55.85,144.33
20240419095016,58.03,147.01
20240419100016,60.18,149.69
20240419101016,62.29,152.37
20240419102016,64.36,155.05
20240419103016,66.38,157.74
20240419104016,68.32,160.42
20240419105016,70.17,163.1
20240419110016,71.9,165.78
20240419111016,73.46,168.47
20240419112016,74.82,171.15
20240419113016,75.9,173.83
20240419114016,76.64,176.51
20240419115016,76.98,179.2
20240419120016,76.89,181.88
20240419121016,76.39,184.56
20240419122016,75.5,187.24
20240419123016,74.3,189.92
20240419124016,72.86,192.61
20240419125016,71.22,195.29
20240419130016,69.44,197.97
20240419131016,67.55,200.65
20240419132016,65.58,203.34
20240419133016,63.54,206.02
20240419134016,61.45,208.7
20240419135016,59.32,211.38
20240419140016,57.16,214.07
20240419141016,54.97,216.75
20240419142016,52.76,219.43
20240419143016,50.54,222.11
20240419144016,48.3,224.79
20240419145016,46.05,227.48
20240419150016,43.8,230.16
20240419151016,41.53,232.84
20240419152016,39.26,235.52
20240419153016,36.98,238.21
20240419154016,34.7,240.89
20240419155016,32.42,243.57
20240419160016,30.14,246.25
20240419161016,27.86,248.93
20240419162016,25.57,251.62
20240419163016,23.29,254.3
20240419164016,21.01,256.98
20240419165016,18.73,259.66
20240419170016,16.45,262.35
20240419171016,14.18,265.03
20240419172016,11.91,267.71
20240419173016,9.64,270.39
20240419174016,7.38,273.08
20240419175016,5.13,275.76
20240419180016,2.88,278.44
20240419181016,0.64,281.12
20240420053016,-0.06,77.54
20240420054016,2.17,80.21
20240420055016,4.41,82.89
20240420060016,6.65,85.57
20240420061016,8.9,88.25
20240420062016,11.16,90.93
20240420063016,13.42,93.61
20240420064016,15.69,96.29
20240420065016,17.96,98.97
20240420070016,20.24,101.64
20240420071016,22.51,104.32
20240420072016,24.79,107.0
20240420073016,27.08,109.68
20240420074016,29.36,112.36
20240420075016,31.64,115.04
20240420080016,33.93,117.72
20240420081016,36.21,120.4
20240420082016,38.49,123.08
20240420083016,40.77,125.75
20240420084016,43.04,128.43
20240420085016,45.31,131.11
20240420090016,47.57,133.79
20240420091016,49.82,136.47
20240420092016,52.07,139.15
20240420093016,54.3,141.83
20240420094016,56.51,144.51
20240420095016,58.71,147.18
20240420100016,60.88,149.86
20240420101016,63.01,152.54
20240420102016,65.11,155.22
20240420103016,67.16,157.9
20240420104016,69.13,160.58
20240420105016,71.02,163.26
20240420110016,72.79,165.94
20240420111016,74.4,168.62
20240420112016,75.8,171.29
20240420113016,76.91,173.97
20240420114016,77.67,176.65
20240420115016,77.99,179.33
20240420120016,77.85,182.01
20240420121016,77.26,184.69
20240420122016,76.29,187.37
20240420123016,74.99,190.05
20240420124016,73.46,192.72
20240420125016,71.75,195.4
20240420130016,69.9,198.08
20240420131016,67.96,200.76
20240420132016,65.94,203.44
20240420133016,63.86,206.12
20240420134016,61.73,208.8
20240420135016,59.58,211.48
20240420140016,57.39,214.15
20240420141016,55.19,216.83
20240420142016,52.96,219.51
20240420143016,50.72,222.19
20240420144016,48.47,224.87
20240420145016,46.21,227.55
20240420150016,43.95,230.23
20240420151016,41.68,232.91
20240420152016,39.4,235.59
20240420153016,37.12,238.26
20240420154016,34.84,240.94
20240420155016,32.56,243.62
20240420160016,30.27,246.3
20240420161016,27.99,248.98
20240420162016,25.71,251.66
20240420163016,23.43,254.34
20240420164016,21.15,257.02
20240420165016,18.87,259.69
20240420170016,16.6,262.37
20240420171016,14.33,265.05
20240420172016,12.06,267.73
20240420173016,9.8,270.41
20240420174016,7.55,273.09
20240420175016,5.3,275.77
20240420180016,3.07,278.45
20240420181016,0.83,281.12
20240421053016,-0.06,77.81
20240421054016,2.17,80.49
20240421055016,4.41,83.18
20240421060016,6.65,85.86
20240421061016,8.9,88.54
20240421062016,11.16,91.23
20240421063016,13.42,93.91
20240421064016,15.69,96.6
20240421065016,17.96,99.28
20240421070016,20.24,101.97
20240421071016,22.51,104.65
20240421072016,24.79,107.34
20240421073016,27.08,110.02
20240421074016,29.36,112.71
20240421075016,31.64,115.39
20240421080016,33.93,118.08
20240421081016,36.21,120.76
20240421082016,38.49,123.45
20240421083016,40.77,126.13
20240421084016,43.04,128.82
20240421085016,45.31,131.5
20240421090016,47.57,134.19
20240421091016,49.82,136.87
20240421092016,52.07,139.56
20240421093016,54.3,142.24
20240421094016,56.51,144.93
20240421095016,58.71,147.61
20240421100016,60.88,150.3
20240421101016,63.01,152.98
20240421102016,65.11,155.67
20240421103016,67.16,158.35
20240421104016,69.13,161.04
20240421105016,71.02,163.72
20240421110016,72.79,166.4
20240421111016,74.4,169.09
20240421112016,75.8,171.77
20240421113016,76.91,174.46
20240421114016,77.67,177.14
20240421115016,77.99,179.83
20240421120016,77.85,182.51
20240421121016,77.26,185.2
20240421122016,76.29,187.88
20240421123016,74.99,190.57
20240421124016,73.46,193.25
20240421125016,71.75,195.94
20240421130016,69.9,198.62
20240421131016,67.96,201.31
20240421132016,65.94,203.99
20240421133016,63.86,206.68
20240421134016,61.73,209.36
20240421135016,59.58,212.05
20240421140016,57.39,214.73
20240421141016,55.19,217.42
20240421142016,52.96,220.1
20240421143016,50.72,222.79
20240421144016,48.47,225.47
20240421145016,46.21,228.16
20240421150016,43.95,230.84
20240421151016,41.68,233.53
20240421152016,39.4,236.21
20240421153016,37.12,238.89
20240421154016,34.84,241.58
20240421155016,32.56,244.26
20240421160016,30.27,246.95
20240421161016,27.99,249.63
20240421162016,25.71,252.32
20240421163016,23.43,255.0
20240421164016,21.15,257.69
20240421165016,18.87,260.37
20240421170016,16.6,263.06
20240421171016,14.33,265.74
20240421172016,12.06,268.43
20240421173016,9.8,271.11
20240421174016,7.55,273.8
20240421175016,5.3,276.48
20240421180016,3.07,279.17
20240421181016,0.83,281.85
20240422053016,-0.06,77.08
20240422054016,2.17,79.77
20240422055016,4.41,82.47
20240422060016,6.65,85.16
20240422061016,8.9,87.85
20240422062016,11.16,90.55
20240422063016,13.42,93.24
20240422064016,15.69,95.94
20240422065016,17.96,98.63
20240422070016,20.24,101.33
20240422071016,22.51,104.02
20240422072016,24.79,106.72
20240422073016,27.08,109.41
20240422074016,29.36,112.1
20240422075016,31.64,114.8
20240422080016,33.93,117.49
20240422081016,36.21,120.19
20240422082016,38.49,122.88
20240422083016,40.77,125.58
20240422084016,43.04,128.27
20240422085016,45.31,130.96
20240422090016,47.57,133.66
20240422091016,49.82,136.35
20240422092016,52.07,139.05
20240422093016,54.3,141.74
20240422094016,56.51,144.44
20240422095016,58.71,147.13
20240422100016,60.88,149.82
20240422101016,63.01,152.52
20240422102016,65.11,155.21
20240422103016,67.16,157.91
20240422104016,69.13,160.6
20240422105016,71.02,163.3
20240422110016,72.79,165.99
20240422111016,74.4,168.68
20240422112016,75.8,171.38
20240422113016,76.91,174.07
20240422114016,77.67,176.77
20240422115016,77.99,179.46
20240422120016,77.85,182.16
20240422121016,77.26,184.85
20240422122016,76.29,187.54
20240422123016,74.99,190.24
20240422124016,73.46,192.93
20240422125016,71.75,195.63
20240422130016,69.9,198.32
20240422131016,67.96,201.02
20240422132016,65.94,203.71
20240422133016,63.86,206.4
20240422134016,61.73,209.1
20240422135016,59.58,211.79
20240422140016,57.39,214.49
20240422141016,55.19,217.18
20240422142016,52.96,219.88
20240422143016,50.72,222.57
20240422144016,48.47,225.26
20240422145016,46.21,227.96
20240422150016,43.95,230.65
20240422151016,41.68,233.35
20240422152016,39.4,236.04
20240422153016,37.12,238.74
20240422154016,34.84,241.43
20240422155016,32.56,244.12
20240422160016,30.27,246.82
20240422161016,27.99,249.51
20240422162016,25.71,252.21
20240422163016,23.43,254.9
20240422164016,21.15,257.6
20240422165016,18.87,260.29
20240422170016,16.6,262.98
20240422171016,14.33,265.68
20240422172016,12.06,268.37
20240422173016,9.8,271.07
20240422174016,7.55,273.76
20240422175016,5.3,276.46
20240422180016,3.07,279.15
20240422181016,0.83,281.84
20240423053016,0.36,77.34
20240423054016,2.58,80.03
20240423055016,4.81,82.72
20240423060016,7.05,85.41
20240423061016,9.29,88.09
20240423062016,11.54,90.78
20240423063016,13.8,93.47
20240423064016,16.06,96.16
20240423065016,18.33,98.84
20240423070016,20.6,101.53
20240423071016,22.87,104.22
20240423072016,25.15,106.9
20240423073016,27.43,109.59
20240423074016,29.71,112.28
20240423075016,32.0,114.97
20240423080016,34.28,117.65
20240423081016,36.56,120.34
20240423082016,38.85,123.03
20240423083016,41.13,125.72
20240423084016,43.4,128.4
20240423085016,45.68,131.09
20240423090016,47.95,133.78
20240423091016,50.21,136.47
20240423092016,52.46,139.15
20240423093016,54.7,141.84
20240423094016,56.93,144.53
20240423095016,59.15,147.21
20240423100016,61.34,149.9
20240423101016,63.5,152.59
20240423102016,65.63,155.28
20240423103016,67.71,157.96
20240423104016,69.73,160.65
20240423105016,71.67,163.34
20240423110016,73.5,166.03
20240423111016,75.18,168.71
20240423112016,76.65,171.4
20240423113016,77.83,174.09
20240423114016,78.64,176.78
20240423115016,78.99,179.46
20240423120016,78.84,182.15
20240423121016,78.2,184.84
20240423122016,77.16,187.52
20240423123016,75.79,190.21
20240423124016,74.19,192.9
20240423125016,72.42,195.59
20240423130016,70.52,198.27
20240423131016,68.52,200.96
20240423132016,66.47,203.65
20240423133016,64.35,206.34
20240423134016,62.2,209.02
20240423135016,60.02,211.71
20240423140016,57.82,214.4
20240423141016,55.6,217.09
20240423142016,53.36,219.77
20240423143016,51.11,222.46
20240423144016,48.85,225.15
20240423145016,46.59,227.83
20240423150016,44.31,230.52
20240423151016,42.04,233.21
20240423152016,39.76,235.9
20240423153016,37.48,238.58
20240423154016,35.19,241.27
20240423155016,32.91,243.96
20240423160016,30.63,246.65
20240423161016,28.34,249.33
20240423162016,26.06,252.02
20240423163016,23.78,254.71
20240423164016,21.51,257.4
20240423165016,19.23,260.08
20240423170016,16.97,262.77
20240423171016,14.7,265.46
20240423172016,12.44,268.14
20240423173016,10.19,270.83
20240423174016,7.94,273.52
20240423175016,5.7,276.21
20240423180016,3.47,278.89
20240423181016,1.25,281.58
20240424053016,0.36,76.36
20240424054016,2.58,79.07
20240424055016,4.81,81.78
20240424060016,7.05,84.5
20240424061016,9.29,87.21
20240424062016,11.54,89.92
20240424063016,13.8,92.64
20240424064016,16.06,95.35
20240424065016,18.33,98.06
20240424070016,20.6,100.78
20240424071016,22.87,103.49
20240424072016,25.15,106.2
20240424073016,27.43,108.91
20240424074016,29.71,111.63
20240424075016,32.0,114.34
20240424080016,34.28,117.05
20240424081016,36.56,119.77
20240424082016,38.85,122.48
20240424083016,41.13,125.19
20240424084016,43.4,127.91
20240424085016,45.68,130.62
20240424090016,47.95,133.33
20240424091016,50.21,136.05
20240424092016,52.46,138.76
20240424093016,54.7,141.47
20240424094016,56.93,144.19
20240424095016,59.15,146.9
20240424100016,61.34,149.61
20240424101016,63.5,152.33
20240424102016,65.63,155.04
20240424103016,67.71,157.75
20240424104016,69.73,160.47
20240424105016,71.67,163.18
20240424110016,73.5,165.89
20240424111016,75.18,168.6
20240424112016,76.65,171.32
20240424113016,77.83,174.03
20240424114016,78.64,176.74
20240424115016,78.99,179.46
20240424120016,78.84,182.17
20240424121016,78.2,184.88
20240424122016,77.16,187.6
20240424123016,75.79,190.31
20240424124016,74.19,193.02
20240424125016,72.42,195.74
20240424130016,70.52,198.45
20240424131016,68.52,201.16
20240424132016,66.47,203.88
